,Product,Minimum,Maximum,Average,Date
23,Fennel Leaf KG,55.0,60.0,58.0,2017-09-06
24,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-06
25,Fish Fresh KG,235.0,240.0,238.0,2017-09-06
26,French Bean(Local) KG,55.0,60.0,58.0,2017-09-06
27,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-06
28,Garlic Dry Nepali KG,170.0,180.0,175.0,2017-09-06
29,Garlic Green KG,100.0,110.0,105.0,2017-09-06
30,Ginger KG,50.0,55.0,52.0,2017-09-06
31,Gundruk KG,190.0,200.0,195.0,2017-09-06
32,Lettuce KG,100.0,110.0,105.0,2017-09-06
33,Lime KG,550.0,600.0,575.0,2017-09-06
34,Mint KG,100.0,110.0,105.0,2017-09-06
35,Mombin KG,25.0,30.0,28.0,2017-09-06
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-06
37,Mustard Leaf KG,55.0,60.0,58.0,2017-09-06
38,Neuro KG,90.0,100.0,95.0,2017-09-06
39,Okara KG,55.0,60.0,58.0,2017-09-06
40,Onion Dry (Indian) KG,43.0,45.0,44.0,2017-09-06
41,Onion Green KG,100.0,110.0,105.0,2017-09-06
42,Papaya(Nepali) KG,60.0,70.0,65.0,2017-09-06
43,Parseley KG,100.0,110.0,105.0,2017-09-06
44,Pear(Local) KG,30.0,35.0,33.0,2017-09-06
45,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-06
46,Pointed Gourd(Local) KG,55.0,60.0,58.0,2017-09-06
47,Pomegranate KG,140.0,150.0,145.0,2017-09-06
48,Potato Red KG,30.0,33.0,32.0,2017-09-06
49,Potato White KG,28.0,30.0,29.0,2017-09-06
50,Pumpkin KG,45.0,50.0,48.0,2017-09-06
51,Raddish White(Local) KG,20.0,25.0,22.0,2017-09-06
52,Smooth Gourd KG,35.0,40.0,38.0,2017-09-06
53,Snake Gourd KG,35.0,40.0,38.0,2017-09-06
54,Soyabean Green KG,60.0,65.0,62.0,2017-09-06
55,Spinach Leaf KG,55.0,60.0,58.0,2017-09-06
56,Squash(Long) KG,35.0,40.0,38.0,2017-09-06
57,Sugarbeet KG,70.0,80.0,75.0,2017-09-06
58,Sweet Orange KG,120.0,130.0,125.0,2017-09-06
59,Tamarind KG,110.0,120.0,115.0,2017-09-06
60,Tofu KG,80.0,90.0,85.0,2017-09-06
61,Tomato Big(Nepali) KG,65.0,70.0,68.0,2017-09-06
62,Tomato Small(Local) KG,45.0,50.0,48.0,2017-09-06
63,Turnip A KG,55.0,60.0,58.0,2017-09-06
64,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-06
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-07
1,Arum KG,35.0,40.0,38.0,2017-09-07
2,Asparagus KG,300.0,350.0,325.0,2017-09-07
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-07
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-07
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-07
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-07
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-07
8,Brinjal Long KG,35.0,40.0,38.0,2017-09-07
9,Brinjal Round KG,35.0,40.0,38.0,2017-09-07
10,Cabbage(Local) KG,28.0,30.0,29.0,2017-09-07
11,Capsicum KG,85.0,90.0,88.0,2017-09-07
12,Carrot(Local) KG,70.0,75.0,72.0,2017-09-07
13,Cauli Local KG,65.0,70.0,68.0,2017-09-07
14,Celery KG,100.0,110.0,105.0,2017-09-07
15,Chilli Dry KG,190.0,200.0,195.0,2017-09-07
16,Chilli Green KG,45.0,50.0,48.0,2017-09-07
17,Christophine KG,20.0,25.0,22.0,2017-09-07
18,Clive Dry KG,90.0,100.0,95.0,2017-09-07
19,Coriander Green KG,190.0,200.0,195.0,2017-09-07
20,Cow pea(Long) KG,55.0,60.0,58.0,2017-09-07
21,Cress Leaf KG,55.0,60.0,58.0,2017-09-07
22,Cucumber(Local) KG,45.0,50.0,48.0,2017-09-07
23,Fennel Leaf KG,55.0,60.0,58.0,2017-09-07
24,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-07
25,Fish Fresh KG,235.0,240.0,238.0,2017-09-07
26,French Bean(Local) KG,55.0,60.0,58.0,2017-09-07
27,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-07
28,Garlic Dry Nepali KG,170.0,180.0,175.0,2017-09-07
29,Garlic Green KG,100.0,110.0,105.0,2017-09-07
30,Ginger KG,50.0,55.0,51.0,2017-09-07
31,Gundruk KG,190.0,200.0,195.0,2017-09-07
32,Lettuce KG,55.0,60.0,58.0,2017-09-07
33,Lime KG,550.0,600.0,575.0,2017-09-07
34,Mint KG,100.0,110.0,105.0,2017-09-07
35,Mombin KG,25.0,30.0,28.0,2017-09-07
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-07
37,Mustard Leaf KG,55.0,60.0,58.0,2017-09-07
38,Neuro KG,90.0,100.0,95.0,2017-09-07
39,Okara KG,45.0,50.0,48.0,2017-09-07
40,Onion Dry (Indian) KG,43.0,45.0,44.0,2017-09-07
41,Onion Green KG,100.0,110.0,105.0,2017-09-07
42,Papaya(Nepali) KG,70.0,80.0,75.0,2017-09-07
43,Parseley KG,100.0,110.0,105.0,2017-09-07
44,Pear(Local) KG,30.0,35.0,33.0,2017-09-07
45,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-07
46,Pointed Gourd(Local) KG,65.0,70.0,68.0,2017-09-07
47,Pomegranate KG,140.0,150.0,145.0,2017-09-07
48,Potato Red KG,30.0,33.0,31.0,2017-09-07
49,Potato White KG,28.0,30.0,29.0,2017-09-07
50,Pumpkin KG,45.0,50.0,48.0,2017-09-07
51,Raddish White(Local) KG,20.0,25.0,22.0,2017-09-07
52,Smooth Gourd KG,35.0,40.0,38.0,2017-09-07
53,Snake Gourd KG,35.0,40.0,38.0,2017-09-07
54,Soyabean Green KG,60.0,65.0,63.0,2017-09-07
55,Spinach Leaf KG,55.0,60.0,58.0,2017-09-07
56,Squash(Long) KG,35.0,40.0,38.0,2017-09-07
57,Sugarbeet KG,70.0,80.0,75.0,2017-09-07
58,Sweet Orange KG,120.0,130.0,125.0,2017-09-07
59,Tamarind KG,110.0,120.0,115.0,2017-09-07
60,Tofu KG,80.0,90.0,85.0,2017-09-07
61,Tomato Big(Nepali) KG,65.0,70.0,68.0,2017-09-07
62,Tomato Small(Local) KG,45.0,50.0,48.0,2017-09-07
63,Turnip A KG,55.0,60.0,58.0,2017-09-07
64,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-07
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-08
1,Arum KG,35.0,40.0,38.0,2017-09-08
2,Asparagus KG,300.0,350.0,325.0,2017-09-08
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-08
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-08
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-08
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-08
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-08
8,Brinjal Long KG,35.0,40.0,38.0,2017-09-08
9,Brinjal Round KG,35.0,40.0,38.0,2017-09-08
10,Cabbage(Local) KG,30.0,35.0,33.0,2017-09-08
11,Capsicum KG,95.0,100.0,98.0,2017-09-08
12,Carrot(Local) KG,90.0,95.0,92.0,2017-09-08
13,Cauli Local KG,75.0,80.0,78.0,2017-09-08
14,Celery KG,100.0,110.0,105.0,2017-09-08
15,Chilli Dry KG,190.0,200.0,195.0,2017-09-08
16,Chilli Green KG,75.0,80.0,78.0,2017-09-08
17,Christophine KG,20.0,25.0,22.0,2017-09-08
18,Clive Dry KG,90.0,100.0,95.0,2017-09-08
19,Coriander Green KG,190.0,200.0,195.0,2017-09-08
20,Cow pea(Long) KG,50.0,55.0,52.0,2017-09-08
21,Cress Leaf KG,55.0,60.0,58.0,2017-09-08
22,Cucumber(Local) KG,50.0,55.0,52.0,2017-09-08
23,Fennel Leaf KG,55.0,60.0,58.0,2017-09-08
24,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-08
25,Fish Fresh KG,235.0,240.0,238.0,2017-09-08
26,French Bean(Local) KG,50.0,55.0,52.0,2017-09-08
27,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-08
28,Garlic Dry Nepali KG,170.0,180.0,175.0,2017-09-08
29,Garlic Green KG,100.0,110.0,105.0,2017-09-08
30,Ginger KG,50.0,55.0,52.0,2017-09-08
31,Gundruk KG,190.0,200.0,195.0,2017-09-08
32,Lettuce KG,55.0,60.0,58.0,2017-09-08
33,Lime KG,550.0,600.0,575.0,2017-09-08
34,Mint KG,100.0,110.0,105.0,2017-09-08
35,Mombin KG,25.0,30.0,28.0,2017-09-08
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-08
37,Mustard Leaf KG,55.0,60.0,58.0,2017-09-08
38,Neuro KG,90.0,100.0,95.0,2017-09-08
39,Okara KG,45.0,50.0,48.0,2017-09-08
40,Onion Dry (Indian) KG,43.0,45.0,44.0,2017-09-08
41,Onion Green KG,100.0,110.0,105.0,2017-09-08
42,Papaya(Nepali) KG,70.0,80.0,75.0,2017-09-08
43,Parseley KG,100.0,110.0,105.0,2017-09-08
44,Pear(Local) KG,30.0,35.0,33.0,2017-09-08
45,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-08
46,Pointed Gourd(Local) KG,55.0,60.0,58.0,2017-09-08
47,Pomegranate KG,140.0,150.0,145.0,2017-09-08
48,Potato Red KG,30.0,33.0,31.0,2017-09-08
49,Potato White KG,28.0,30.0,29.0,2017-09-08
50,Pumpkin KG,45.0,50.0,48.0,2017-09-08
51,Raddish White(Local) KG,20.0,25.0,22.0,2017-09-08
52,Smooth Gourd KG,35.0,40.0,38.0,2017-09-08
53,Snake Gourd KG,35.0,40.0,38.0,2017-09-08
54,Soyabean Green KG,65.0,70.0,68.0,2017-09-08
55,Spinach Leaf KG,55.0,60.0,58.0,2017-09-08
56,Sponge Gourd KG,45.0,50.0,48.0,2017-09-08
57,Squash(Long) KG,30.0,35.0,33.0,2017-09-08
58,Sugarbeet KG,70.0,80.0,75.0,2017-09-08
59,Sweet Orange KG,120.0,130.0,125.0,2017-09-08
60,Tamarind KG,110.0,120.0,115.0,2017-09-08
61,Tofu KG,80.0,90.0,85.0,2017-09-08
62,Tomato Big(Nepali) KG,65.0,70.0,68.0,2017-09-08
63,Tomato Small(Local) KG,45.0,50.0,48.0,2017-09-08
64,Turnip A KG,55.0,60.0,58.0,2017-09-08
65,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-08
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-09
1,Arum KG,35.0,40.0,38.0,2017-09-09
2,Asparagus KG,300.0,350.0,325.0,2017-09-09
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-09
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-09
5,Bitter Gourd KG,45.0,50.0,49.0,2017-09-09
6,Bottle Gourd KG,35.0,40.0,39.0,2017-09-09
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-09
8,Brinjal Long KG,35.0,40.0,39.0,2017-09-09
9,Brinjal Round KG,35.0,40.0,38.0,2017-09-09
10,Cabbage(Local) KG,30.0,35.0,33.0,2017-09-09
11,Capsicum KG,95.0,100.0,98.0,2017-09-09
12,Carrot(Local) KG,90.0,95.0,93.0,2017-09-09
13,Cauli Local KG,75.0,80.0,78.0,2017-09-09
14,Celery KG,100.0,110.0,105.0,2017-09-09
15,Chilli Dry KG,190.0,200.0,195.0,2017-09-09
16,Chilli Green KG,75.0,80.0,79.0,2017-09-09
17,Christophine KG,20.0,25.0,23.0,2017-09-09
18,Clive Dry KG,90.0,100.0,95.0,2017-09-09
19,Coriander Green KG,190.0,200.0,195.0,2017-09-09
20,Cow pea(Long) KG,50.0,55.0,53.0,2017-09-09
21,Cress Leaf KG,55.0,60.0,58.0,2017-09-09
22,Cucumber(Local) KG,50.0,55.0,53.0,2017-09-09
23,Fennel Leaf KG,55.0,60.0,58.0,2017-09-09
24,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-09
25,Fish Fresh KG,235.0,240.0,238.0,2017-09-09
26,French Bean(Local) KG,50.0,55.0,54.0,2017-09-09
27,Garlic Dry Chinese KG,170.0,180.0,176.0,2017-09-09
28,Garlic Dry Nepali KG,170.0,180.0,174.0,2017-09-09
29,Garlic Green KG,100.0,110.0,105.0,2017-09-09
30,Ginger KG,50.0,55.0,53.0,2017-09-09
31,Gundruk KG,180.0,200.0,190.0,2017-09-09
32,Lettuce KG,55.0,60.0,58.0,2017-09-09
33,Lime KG,550.0,600.0,575.0,2017-09-09
34,Mint KG,100.0,110.0,105.0,2017-09-09
35,Mombin KG,25.0,30.0,28.0,2017-09-09
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-09
37,Mustard Leaf KG,55.0,60.0,58.0,2017-09-09
38,Neuro KG,90.0,100.0,95.0,2017-09-09
39,Okara KG,45.0,50.0,48.0,2017-09-09
40,Onion Dry (Indian) KG,43.0,45.0,44.0,2017-09-09
41,Onion Green KG,100.0,110.0,105.0,2017-09-09
42,Papaya(Nepali) KG,70.0,80.0,75.0,2017-09-09
43,Parseley KG,100.0,110.0,105.0,2017-09-09
44,Pear(Local) KG,30.0,35.0,33.0,2017-09-09
45,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-09
46,Pointed Gourd(Local) KG,55.0,60.0,59.0,2017-09-09
47,Pomegranate KG,140.0,150.0,145.0,2017-09-09
48,Potato Red KG,30.0,33.0,32.0,2017-09-09
49,Potato White KG,28.0,30.0,29.0,2017-09-09
50,Pumpkin KG,45.0,50.0,48.0,2017-09-09
51,Raddish White(Local) KG,20.0,25.0,23.0,2017-09-09
52,Smooth Gourd KG,35.0,40.0,38.0,2017-09-09
53,Snake Gourd KG,35.0,40.0,38.0,2017-09-09
54,Soyabean Green KG,65.0,70.0,68.0,2017-09-09
55,Spinach Leaf KG,55.0,60.0,58.0,2017-09-09
56,Sponge Gourd KG,45.0,50.0,48.0,2017-09-09
57,Squash(Long) KG,30.0,35.0,33.0,2017-09-09
58,Sugarbeet KG,70.0,80.0,75.0,2017-09-09
59,Sweet Orange KG,120.0,130.0,125.0,2017-09-09
60,Tamarind KG,110.0,120.0,115.0,2017-09-09
61,Tofu KG,80.0,90.0,85.0,2017-09-09
62,Tomato Big(Nepali) KG,65.0,70.0,68.0,2017-09-09
63,Tomato Small(Local) KG,45.0,50.0,49.0,2017-09-09
64,Turnip A KG,55.0,60.0,58.0,2017-09-09
65,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-09
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-10
1,Arum KG,35.0,40.0,38.0,2017-09-10
2,Asparagus KG,300.0,350.0,325.0,2017-09-10
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-10
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-10
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-10
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-10
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-10
8,Brinjal Long KG,45.0,50.0,48.0,2017-09-10
9,Cabbage(Local) KG,40.0,45.0,42.0,2017-09-10
10,Capsicum KG,95.0,100.0,98.0,2017-09-10
11,Carrot(Local) KG,85.0,90.0,88.0,2017-09-10
12,Cauli Local KG,75.0,80.0,78.0,2017-09-10
13,Celery KG,100.0,110.0,105.0,2017-09-10
14,Chilli Dry KG,190.0,200.0,195.0,2017-09-10
15,Chilli Green KG,70.0,75.0,72.0,2017-09-10
16,Christophine KG,20.0,25.0,22.0,2017-09-10
17,Clive Dry KG,90.0,100.0,95.0,2017-09-10
18,Coriander Green KG,190.0,200.0,195.0,2017-09-10
19,Cow pea(Long) KG,50.0,55.0,52.0,2017-09-10
20,Cress Leaf KG,55.0,60.0,58.0,2017-09-10
21,Cucumber(Local) KG,50.0,55.0,52.0,2017-09-10
22,Fennel Leaf KG,55.0,60.0,58.0,2017-09-10
23,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-10
24,Fish Fresh KG,235.0,240.0,238.0,2017-09-10
25,French Bean(Local) KG,50.0,55.0,52.0,2017-09-10
26,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-10
27,Garlic Dry Nepali KG,170.0,180.0,175.0,2017-09-10
28,Garlic Green KG,90.0,100.0,95.0,2017-09-10
29,Ginger KG,50.0,55.0,52.0,2017-09-10
30,Gundruk KG,190.0,200.0,195.0,2017-09-10
31,Lettuce KG,55.0,60.0,58.0,2017-09-10
32,Lime KG,550.0,600.0,575.0,2017-09-10
33,Mint KG,100.0,110.0,105.0,2017-09-10
34,Mombin KG,30.0,35.0,33.0,2017-09-10
35,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-10
36,Mustard Leaf KG,55.0,60.0,58.0,2017-09-10
37,Neuro KG,90.0,100.0,95.0,2017-09-10
38,Okara KG,60.0,65.0,62.0,2017-09-10
39,Onion Dry (Indian) KG,40.0,42.0,41.0,2017-09-10
40,Onion Green KG,90.0,100.0,95.0,2017-09-10
41,Papaya(Nepali) KG,60.0,70.0,65.0,2017-09-10
42,Parseley KG,100.0,110.0,105.0,2017-09-10
43,Pear(Local) KG,35.0,40.0,38.0,2017-09-10
44,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-10
45,Pointed Gourd(Local) KG,50.0,55.0,52.0,2017-09-10
46,Pomegranate KG,140.0,150.0,145.0,2017-09-10
47,Potato Red KG,30.0,32.0,31.0,2017-09-10
48,Potato White KG,28.0,30.0,29.0,2017-09-10
49,Pumpkin KG,45.0,50.0,48.0,2017-09-10
50,Raddish White(Local) KG,35.0,40.0,38.0,2017-09-10
51,Smooth Gourd KG,35.0,40.0,38.0,2017-09-10
52,Snake Gourd KG,35.0,40.0,38.0,2017-09-10
53,Soyabean Green KG,60.0,70.0,65.0,2017-09-10
54,Spinach Leaf KG,55.0,60.0,58.0,2017-09-10
55,Sponge Gourd KG,50.0,55.0,52.0,2017-09-10
56,Squash(Long) KG,30.0,35.0,33.0,2017-09-10
57,Sugarbeet KG,70.0,80.0,75.0,2017-09-10
58,Sweet Orange KG,120.0,130.0,125.0,2017-09-10
59,Tamarind KG,110.0,120.0,115.0,2017-09-10
60,Tofu KG,80.0,90.0,85.0,2017-09-10
61,Tomato Big(Nepali) KG,65.0,70.0,68.0,2017-09-10
62,Tomato Small(Local) KG,45.0,50.0,48.0,2017-09-10
63,Turnip A KG,55.0,60.0,58.0,2017-09-10
64,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-10
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-11
1,Arum KG,35.0,40.0,38.0,2017-09-11
2,Asparagus KG,300.0,350.0,325.0,2017-09-11
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-11
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-11
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-11
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-11
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-11
8,Brinjal Long KG,45.0,50.0,48.0,2017-09-11
9,Cabbage(Local) KG,45.0,50.0,48.0,2017-09-11
10,Capsicum KG,95.0,100.0,98.0,2017-09-11
11,Carrot(Local) KG,65.0,70.0,68.0,2017-09-11
12,Cauli Local KG,75.0,80.0,78.0,2017-09-11
13,Celery KG,100.0,110.0,105.0,2017-09-11
14,Chilli Dry KG,190.0,200.0,195.0,2017-09-11
15,Chilli Green KG,65.0,70.0,68.0,2017-09-11
16,Christophine KG,20.0,25.0,22.0,2017-09-11
17,Clive Dry KG,90.0,100.0,95.0,2017-09-11
18,Coriander Green KG,190.0,200.0,195.0,2017-09-11
19,Cow pea(Long) KG,50.0,55.0,52.0,2017-09-11
20,Cress Leaf KG,55.0,60.0,58.0,2017-09-11
21,Cucumber(Local) KG,45.0,50.0,48.0,2017-09-11
22,Fennel Leaf KG,55.0,60.0,58.0,2017-09-11
23,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-11
24,Fish Fresh KG,235.0,240.0,238.0,2017-09-11
25,French Bean(Local) KG,45.0,50.0,48.0,2017-09-11
26,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-11
27,Garlic Dry Nepali KG,180.0,190.0,185.0,2017-09-11
28,Garlic Green KG,90.0,100.0,95.0,2017-09-11
29,Ginger KG,50.0,60.0,54.0,2017-09-11
30,Gundruk KG,190.0,200.0,195.0,2017-09-11
31,Lettuce KG,55.0,60.0,58.0,2017-09-11
32,Lime KG,550.0,600.0,575.0,2017-09-11
33,Mint KG,100.0,110.0,105.0,2017-09-11
34,Mombin KG,30.0,35.0,33.0,2017-09-11
35,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-11
36,Mustard Leaf KG,55.0,60.0,58.0,2017-09-11
37,Neuro KG,90.0,100.0,95.0,2017-09-11
38,Okara KG,55.0,60.0,58.0,2017-09-11
39,Onion Dry (Indian) KG,40.0,43.0,42.0,2017-09-11
40,Onion Green KG,90.0,100.0,95.0,2017-09-11
41,Papaya(Nepali) KG,70.0,80.0,75.0,2017-09-11
42,Parseley KG,100.0,110.0,105.0,2017-09-11
43,Pear(Local) KG,35.0,40.0,38.0,2017-09-11
44,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-11
45,Pointed Gourd(Local) KG,65.0,70.0,68.0,2017-09-11
46,Pomegranate KG,140.0,150.0,145.0,2017-09-11
47,Potato Red KG,30.0,32.0,31.0,2017-09-11
48,Potato White KG,28.0,30.0,29.0,2017-09-11
49,Pumpkin KG,45.0,50.0,48.0,2017-09-11
50,Raddish White(Local) KG,30.0,35.0,33.0,2017-09-11
51,Smooth Gourd KG,35.0,40.0,38.0,2017-09-11
52,Snake Gourd KG,35.0,40.0,38.0,2017-09-11
53,Soyabean Green KG,65.0,70.0,68.0,2017-09-11
54,Spinach Leaf KG,55.0,60.0,58.0,2017-09-11
55,Squash(Long) KG,30.0,35.0,33.0,2017-09-11
56,Sugarbeet KG,70.0,80.0,75.0,2017-09-11
57,Sweet Orange KG,120.0,130.0,125.0,2017-09-11
58,Tamarind KG,110.0,120.0,115.0,2017-09-11
59,Tofu KG,80.0,90.0,85.0,2017-09-11
60,Tomato Big(Nepali) KG,55.0,60.0,58.0,2017-09-11
61,Tomato Small(Local) KG,45.0,50.0,48.0,2017-09-11
62,Turnip A KG,55.0,60.0,58.0,2017-09-11
63,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-11
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-12
1,Arum KG,35.0,40.0,38.0,2017-09-12
2,Asparagus KG,300.0,350.0,325.0,2017-09-12
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-12
4,Banana Per Dozen,70.0,80.0,75.0,2017-09-12
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-12
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-12
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-12
8,Brinjal Long KG,45.0,50.0,48.0,2017-09-12
9,Cabbage(Local) KG,40.0,45.0,42.0,2017-09-12
10,Capsicum KG,95.0,100.0,98.0,2017-09-12
11,Carrot(Local) KG,65.0,70.0,68.0,2017-09-12
12,Cauli Local KG,75.0,80.0,78.0,2017-09-12
13,Celery KG,100.0,110.0,105.0,2017-09-12
14,Chilli Dry KG,190.0,200.0,195.0,2017-09-12
15,Chilli Green KG,65.0,70.0,68.0,2017-09-12
16,Christophine KG,20.0,25.0,22.0,2017-09-12
17,Clive Dry KG,90.0,100.0,95.0,2017-09-12
18,Coriander Green KG,190.0,200.0,195.0,2017-09-12
19,Cow pea(Long) KG,50.0,55.0,52.0,2017-09-12
20,Cress Leaf KG,55.0,60.0,58.0,2017-09-12
21,Cucumber(Local) KG,55.0,60.0,58.0,2017-09-12
22,Fennel Leaf KG,55.0,60.0,58.0,2017-09-12
23,Fenugreek Leaf KG,55.0,60.0,58.0,2017-09-12
24,Fish Fresh KG,235.0,240.0,238.0,2017-09-12
25,French Bean(Local) KG,40.0,45.0,42.0,2017-09-12
26,Garlic Dry Chinese KG,170.0,180.0,175.0,2017-09-12
27,Garlic Dry Nepali KG,180.0,190.0,185.0,2017-09-12
28,Garlic Green KG,90.0,100.0,95.0,2017-09-12
29,Ginger KG,50.0,55.0,52.0,2017-09-12
30,Gundruk KG,190.0,200.0,195.0,2017-09-12
31,Lettuce KG,55.0,60.0,58.0,2017-09-12
32,Lime KG,550.0,600.0,575.0,2017-09-12
33,Mint KG,100.0,110.0,105.0,2017-09-12
34,Mombin KG,30.0,35.0,33.0,2017-09-12
35,Mushroom(Kanya) KG,160.0,170.0,165.0,2017-09-12
36,Mustard Leaf KG,55.0,60.0,58.0,2017-09-12
37,Neuro KG,90.0,100.0,95.0,2017-09-12
38,Okara KG,45.0,50.0,48.0,2017-09-12
39,Onion Dry (Indian) KG,40.0,42.0,41.0,2017-09-12
40,Onion Green KG,90.0,100.0,95.0,2017-09-12
41,Papaya(Nepali) KG,70.0,80.0,75.0,2017-09-12
42,Parseley KG,100.0,110.0,105.0,2017-09-12
43,Pear(Local) KG,35.0,40.0,38.0,2017-09-12
44,Pineapple 1 Pc,100.0,110.0,105.0,2017-09-12
45,Pointed Gourd(Local) KG,55.0,60.0,58.0,2017-09-12
46,Pomegranate KG,140.0,150.0,145.0,2017-09-12
47,Potato Red KG,30.0,32.0,31.0,2017-09-12
48,Potato White KG,28.0,30.0,29.0,2017-09-12
49,Pumpkin KG,45.0,50.0,48.0,2017-09-12
50,Raddish White(Local) KG,25.0,30.0,28.0,2017-09-12
51,Smooth Gourd KG,35.0,40.0,38.0,2017-09-12
52,Snake Gourd KG,35.0,40.0,38.0,2017-09-12
53,Soyabean Green KG,40.0,45.0,42.0,2017-09-12
54,Spinach Leaf KG,55.0,60.0,58.0,2017-09-12
55,Sponge Gourd KG,55.0,60.0,58.0,2017-09-12
56,Squash(Long) KG,30.0,35.0,33.0,2017-09-12
57,Sugarbeet KG,70.0,80.0,75.0,2017-09-12
58,Sweet Orange KG,120.0,130.0,125.0,2017-09-12
59,Tamarind KG,110.0,120.0,115.0,2017-09-12
60,Tofu KG,80.0,90.0,85.0,2017-09-12
61,Tomato Big(Nepali) KG,45.0,50.0,48.0,2017-09-12
62,Tomato Small(Local) KG,35.0,40.0,38.0,2017-09-12
63,Turnip A KG,55.0,60.0,58.0,2017-09-12
64,Water Melon(Green) KG,60.0,70.0,65.0,2017-09-12
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-09-13
1,Arum KG,35.0,40.0,38.0,2017-09-13
2,Asparagus KG,300.0,350.0,325.0,2017-09-13
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-09-13
4,Banana Per Dozen,60.0,70.0,65.0,2017-09-13
5,Bitter Gourd KG,45.0,50.0,48.0,2017-09-13
6,Bottle Gourd KG,35.0,40.0,38.0,2017-09-13
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2017-09-13
8,Brinjal Long KG,40.0,45.0,42.0,2017-09-13
9,Cabbage(Local) KG,40.0,45.0,42.0,2017-09-13
10,Capsicum KG,92.0,100.0,97.0,2017-09-13
11,Carrot(Local) KG,65.0,70.0,68.0,2017-09-13
12,Cauli Local KG,75.0,80.0,78.0,2017-09-13
13,Celery KG,100.0,110.0,105.0,2017-09-13
14,Chilli Dry KG,190.0,200.0,195.0,2017-09-13
15,Chilli Green KG,55.0,60.0,58.0,2017-09-13
16,Christophine KG,20.0,25.0,22.0,2017-09-13
17,Clive Dry KG,90.0,100.0,95.0,2017-09-13
