,Product,Minimum,Maximum,Average,Date
105,Tomato Big(Nepali) KG,40,50,45,2023-03-16
106,Tomato Small(Indian) KG,45,55,50,2023-03-16
107,Tomato Small(Local) KG,40,50,45,2023-03-16
108,Tomato Small(Terai) KG,55,62,58.4,2023-03-16
109,Tomato Small(Tunnel) KG,45,55,50,2023-03-16
110,Tree Tomato Kg,120,130,125,2023-03-16
111,Turnip KG,70,80,76.67,2023-03-16
112,Turnip A KG,70,80,76.67,2023-03-16
113,Water Melon(Green) KG,40,45,43.33,2023-03-16
114,Yam KG,70,80,75,2023-03-16
0,Amla KG,80,90,85,2023-03-17
1,Apple(Fuji) KG,250,300,276.67,2023-03-17
2,Apple(Jholey) KG,200,220,213.33,2023-03-17
3,Arum KG,40,50,45,2023-03-17
4,Asparagus KG,450,550,500,2023-03-17
5,Avocado KG,500,600,550,2023-03-17
6,Bakula KG,70,80,75,2023-03-17
7,Bamboo Shoot KG,90,100,96.67,2023-03-17
8,Banana Per Dozen,140,150,146.67,2023-03-17
9,Barela KG,70,80,75,2023-03-17
10,Bauhania flower KG,120,140,130,2023-03-17
11,Bitter Gourd KG,110,120,115,2023-03-17
12,Bottle Gourd KG,50,60,56.67,2023-03-17
13,Brd Leaf Mustard KG,50,60,56.67,2023-03-17
14,Brinjal Long KG,60,70,65,2023-03-17
15,Brinjal Round KG,60,70,66.67,2023-03-17
16,Brocauli KG,70,80,76.67,2023-03-17
17,Cabbage KG,15,20,17.5,2023-03-17
18,Cabbage(Local) KG,15,20,17.5,2023-03-17
19,Cabbage(Terai) KG,15,20,17.5,2023-03-17
20,Capsicum KG,120,140,132,2023-03-17
21,Carrot(Local) KG,30,35,32.5,2023-03-17
22,Carrot(Terai) KG,20,30,25,2023-03-17
23,Cauli Local KG,40,50,45,2023-03-17
24,Cauli Local(Jyapu) KG,50,60,55,2023-03-17
25,Celery KG,120,140,130,2023-03-17
26,Chilli Dry KG,420,460,440,2023-03-17
27,Chilli Green KG,80,90,85,2023-03-17
28,Chilli Green(Akbare) KG,300,350,325,2023-03-17
29,Chilli Green(Bullet) KG,100,110,106.67,2023-03-17
30,Chilli Green(Machhe) KG,110,120,116.67,2023-03-17
31,Christophine KG,40,50,45,2023-03-17
32,Clive Dry KG,300,350,325,2023-03-17
33,Clive Green KG,90,100,95,2023-03-17
34,Coriander Green KG,40,50,46.67,2023-03-17
35,Cow pea(Long) KG,150,160,155,2023-03-17
36,Cowpea(Short) KG,160,180,170,2023-03-17
37,Cress Leaf KG,100,110,106.67,2023-03-17
38,Cucumber(Hybrid) KG,20,30,26.67,2023-03-17
39,Cucumber(Local) KG,50,60,53.75,2023-03-17
40,Drumstick KG,150,200,175,2023-03-17
41,Fennel Leaf KG,90,100,95,2023-03-17
42,Fenugreek Leaf KG,90,100,96.67,2023-03-17
43,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-17
44,Fish Fresh(Chhadi) KG,250,300,275,2023-03-17
45,Fish Fresh(Mungari) KG,300,320,310,2023-03-17
46,Fish Fresh(Rahu) KG,330,360,345,2023-03-17
47,French Bean(Hybrid) KG,70,80,76.67,2023-03-17
48,French Bean(Local) KG,60,70,65,2023-03-17
49,French Bean(Rajma) KG,120,130,125,2023-03-17
50,Garlic Dry Chinese KG,170,180,175,2023-03-17
51,Garlic Dry Nepali KG,130,140,135,2023-03-17
52,Garlic Green KG,40,50,46.67,2023-03-17
53,Ginger KG,90,100,95,2023-03-17
54,Grapes(Black) KG,200,230,216.67,2023-03-17
55,Grapes(Green) KG,130,150,140,2023-03-17
56,Green Peas KG,60,70,65,2023-03-17
57,Guava KG,200,250,225,2023-03-17
58,Gundruk KG,250,300,275,2023-03-17
59,Jack Fruit KG,80,90,86.67,2023-03-17
60,Kinnow KG,130,150,140,2023-03-17
61,Kiwi KG,400,500,450,2023-03-17
62,Knolkhol KG,60,70,65,2023-03-17
63,Lettuce KG,50,60,56.67,2023-03-17
64,Lime KG,250,300,275,2023-03-17
65,Mandarin KG,220,250,235,2023-03-17
66,Mint KG,200,250,225,2023-03-17
67,Mombin KG,350,380,365,2023-03-17
68,Mushroom(Button) KG,280,320,300,2023-03-17
69,Mushroom(Kanya) KG,140,170,152,2023-03-17
70,Mustard Leaf KG,40,50,45,2023-03-17
71,Neuro KG,90,100,96.67,2023-03-17
72,Okara KG,110,120,116.67,2023-03-17
73,Onion Dry (Indian) KG,35,37,35.8,2023-03-17
74,Onion Green KG,40,50,45,2023-03-17
75,Orange(Indian) KG,130,150,140,2023-03-17
76,Papaya(Indian) KG,90,100,96.67,2023-03-17
77,Papaya(Nepali) KG,70,80,76.67,2023-03-17
78,Parseley KG,200,250,225,2023-03-17
79,Pear(Chinese) KG,220,250,235,2023-03-17
80,Pineapple 1 Pc,180,200,190,2023-03-17
81,Pointed Gourd(Terai) KG,100,120,110,2023-03-17
82,Pomegranate KG,250,300,275,2023-03-17
83,Potato Red KG,24,26,24.75,2023-03-17
84,Potato Red(Indian) KG,20,22,21,2023-03-17
85,Potato White KG,18,20,19,2023-03-17
86,Pumpkin KG,40,50,45,2023-03-17
87,Raddish Red KG,60,70,65,2023-03-17
88,Raddish White(Hybrid) KG,30,40,35,2023-03-17
89,Raddish White(Local) KG,25,30,27.5,2023-03-17
90,Red Cabbbage KG,70,80,76.67,2023-03-17
91,Smooth Gourd KG,110,120,116.67,2023-03-17
92,Spinach Leaf KG,90,100,95,2023-03-17
93,Squash(Long) KG,40,50,45,2023-03-17
94,Squash(Round) KG,40,50,45,2023-03-17
95,Strawberry KG,300,400,350,2023-03-17
96,Sugarbeet KG,70,80,76.67,2023-03-17
97,Sugarcane Per Piece,120,130,125,2023-03-17
98,Sweet Orange KG,180,200,190,2023-03-17
99,Sweet Potato KG,70,80,76.67,2023-03-17
100,Sword Bean KG,70,80,75,2023-03-17
101,Tamarind KG,150,160,156.67,2023-03-17
102,Tofu KG,120,130,126.67,2023-03-17
103,Tomato Big(Indian) KG,50,60,55,2023-03-17
104,Tomato Big(Nepali) KG,40,50,46.67,2023-03-17
105,Tomato Small(Indian) KG,45,50,47.5,2023-03-17
106,Tomato Small(Local) KG,40,50,45,2023-03-17
107,Tomato Small(Terai) KG,55,60,57.5,2023-03-17
108,Tomato Small(Tunnel) KG,45,50,47.5,2023-03-17
109,Tree Tomato Kg,120,130,125,2023-03-17
110,Turnip KG,60,70,66.67,2023-03-17
111,Turnip A KG,70,80,75,2023-03-17
112,Water Melon(Green) KG,40,50,45,2023-03-17
113,Yam KG,60,70,65,2023-03-17
0,Amla KG,80,90,86.67,2023-03-18
1,Apple(Fuji) KG,250,300,276.67,2023-03-18
2,Apple(Jholey) KG,200,220,210,2023-03-18
3,Arum KG,50,60,56.67,2023-03-18
4,Asparagus KG,400,500,450,2023-03-18
5,Avocado KG,500,600,550,2023-03-18
6,Bakula KG,60,70,66.67,2023-03-18
7,Bamboo Shoot KG,90,100,96.67,2023-03-18
8,Banana Per Dozen,140,150,146.67,2023-03-18
9,Barela KG,60,70,66.67,2023-03-18
10,Bauhania flower KG,100,150,123.33,2023-03-18
11,Bitter Gourd KG,110,120,116.67,2023-03-18
12,Bottle Gourd KG,50,60,56.67,2023-03-18
13,Brd Leaf Mustard KG,50,60,56.67,2023-03-18
14,Brinjal Long KG,50,60,55,2023-03-18
15,Brinjal Round KG,50,60,55,2023-03-18
16,Brocauli KG,80,90,85,2023-03-18
17,Cabbage KG,10,15,13.33,2023-03-18
18,Cabbage(Local) KG,10,15,12.5,2023-03-18
19,Cabbage(Terai) KG,10,15,13.33,2023-03-18
20,Capsicum KG,100,120,110,2023-03-18
21,Carrot(Local) KG,25,30,27.5,2023-03-18
22,Carrot(Terai) KG,20,30,25,2023-03-18
23,Cauli Local KG,40,50,45,2023-03-18
24,Cauli Local(Jyapu) KG,50,60,55,2023-03-18
25,Celery KG,120,150,135,2023-03-18
26,Chilli Dry KG,420,460,440,2023-03-18
27,Chilli Green KG,80,90,86.67,2023-03-18
28,Chilli Green(Akbare) KG,300,350,325,2023-03-18
29,Chilli Green(Bullet) KG,90,100,96.67,2023-03-18
30,Chilli Green(Machhe) KG,110,120,115,2023-03-18
31,Christophine KG,40,45,43.33,2023-03-18
32,Clive Dry KG,300,350,325,2023-03-18
33,Clive Green KG,90,100,95,2023-03-18
34,Coriander Green KG,30,50,40,2023-03-18
35,Cow pea(Long) KG,90,100,95,2023-03-18
36,Cowpea(Short) KG,130,150,140,2023-03-18
37,Cress Leaf KG,100,110,105,2023-03-18
38,Cucumber(Hybrid) KG,20,30,25,2023-03-18
39,Cucumber(Local) KG,45,55,50,2023-03-18
40,Drumstick KG,150,200,175,2023-03-18
41,Fennel Leaf KG,90,100,95,2023-03-18
42,Fenugreek Leaf KG,90,100,96.67,2023-03-18
43,Fish Fresh(Bachuwa) KG,260,300,280,2023-03-18
44,Fish Fresh(Chhadi) KG,250,270,260,2023-03-18
45,Fish Fresh(Mungari) KG,300,330,316.67,2023-03-18
46,Fish Fresh(Rahu) KG,330,360,346.67,2023-03-18
47,French Bean(Hybrid) KG,60,70,66.67,2023-03-18
48,French Bean(Local) KG,50,60,55,2023-03-18
49,French Bean(Rajma) KG,120,130,126.67,2023-03-18
50,Garlic Dry Chinese KG,170,180,176.67,2023-03-18
51,Garlic Dry Nepali KG,140,150,145,2023-03-18
52,Garlic Green KG,40,50,46.67,2023-03-18
53,Ginger KG,90,100,96,2023-03-18
54,Grapes(Black) KG,220,250,235,2023-03-18
55,Grapes(Green) KG,130,150,140,2023-03-18
56,Green Peas KG,50,60,56.67,2023-03-18
57,Guava KG,200,220,210,2023-03-18
58,Gundruk KG,250,300,275,2023-03-18
59,Jack Fruit KG,90,100,96.67,2023-03-18
60,Kinnow KG,130,150,140,2023-03-18
61,Kiwi KG,400,500,450,2023-03-18
62,Knolkhol KG,60,70,66.67,2023-03-18
63,Lettuce KG,50,60,56.67,2023-03-18
64,Lime KG,260,300,280,2023-03-18
65,Mandarin KG,220,250,235,2023-03-18
66,Mint KG,200,250,225,2023-03-18
67,Mombin KG,350,400,375,2023-03-18
68,Mushroom(Button) KG,280,325,306.25,2023-03-18
69,Mushroom(Kanya) KG,140,180,157.5,2023-03-18
70,Mustard Leaf KG,30,40,36.67,2023-03-18
71,Neuro KG,90,100,95,2023-03-18
72,Okara KG,110,120,116.67,2023-03-18
73,Onion Dry (Indian) KG,34,36,35.2,2023-03-18
74,Onion Green KG,40,50,46.67,2023-03-18
75,Orange(Indian) KG,130,150,140,2023-03-18
76,Papaya(Indian) KG,90,100,96.67,2023-03-18
77,Papaya(Nepali) KG,70,80,76.67,2023-03-18
78,Parseley KG,220,250,235,2023-03-18
79,Pear(Chinese) KG,220,250,235,2023-03-18
80,Pineapple 1 Pc,180,200,190,2023-03-18
81,Pointed Gourd(Terai) KG,90,100,95,2023-03-18
82,Pomegranate KG,250,300,275,2023-03-18
83,Potato Red KG,24,25,24.5,2023-03-18
84,Potato Red(Indian) KG,20,22,21,2023-03-18
85,Potato White KG,17,18,17.67,2023-03-18
86,Pumpkin KG,40,50,45,2023-03-18
87,Raddish Red KG,70,80,75,2023-03-18
88,Raddish White(Hybrid) KG,40,45,43.33,2023-03-18
89,Raddish White(Local) KG,30,35,32.5,2023-03-18
90,Red Cabbbage KG,70,80,75,2023-03-18
91,Smooth Gourd KG,110,120,116.67,2023-03-18
92,Spinach Leaf KG,90,100,96.67,2023-03-18
93,Squash(Long) KG,50,60,55,2023-03-18
94,Squash(Round) KG,50,60,55,2023-03-18
95,Strawberry KG,300,400,350,2023-03-18
96,Sugarbeet KG,70,80,76.67,2023-03-18
97,Sugarcane Per Piece,120,130,125,2023-03-18
98,Sweet Orange KG,180,200,190,2023-03-18
99,Sweet Potato KG,70,80,76.67,2023-03-18
100,Sword Bean KG,70,80,75,2023-03-18
101,Tamarind KG,150,160,156.67,2023-03-18
102,Tofu KG,120,130,125,2023-03-18
103,Tomato Big(Indian) KG,50,60,56.67,2023-03-18
104,Tomato Big(Nepali) KG,40,50,46.67,2023-03-18
105,Tomato Small(Indian) KG,35,40,37.5,2023-03-18
106,Tomato Small(Local) KG,40,50,45,2023-03-18
107,Tomato Small(Terai) KG,50,55,52.5,2023-03-18
108,Tomato Small(Tunnel) KG,45,55,50,2023-03-18
109,Tree Tomato Kg,110,120,115,2023-03-18
110,Turnip KG,60,70,66.67,2023-03-18
111,Turnip A KG,60,70,65,2023-03-18
112,Water Melon(Green) KG,40,50,45,2023-03-18
113,Yam KG,60,70,66.67,2023-03-18
0,Amla KG,80,90,85,2023-03-19
1,Apple(Fuji) KG,250,300,275,2023-03-19
2,Apple(Jholey) KG,200,220,210,2023-03-19
3,Arum KG,40,50,45,2023-03-19
4,Asparagus KG,350,450,400,2023-03-19
5,Avocado KG,500,600,550,2023-03-19
6,Bakula KG,50,60,55,2023-03-19
7,Bamboo Shoot KG,90,100,95,2023-03-19
8,Banana Per Dozen,140,150,145,2023-03-19
9,Barela KG,40,50,45,2023-03-19
10,Bauhania flower KG,100,120,110,2023-03-19
11,Bitter Gourd KG,110,120,115,2023-03-19
12,Bottle Gourd KG,50,60,55,2023-03-19
13,Brd Leaf Mustard KG,50,60,55,2023-03-19
14,Brinjal Long KG,40,50,45,2023-03-19
15,Brinjal Round KG,40,50,45,2023-03-19
16,Brocauli KG,70,80,75,2023-03-19
17,Cabbage KG,10,15,12.33,2023-03-19
18,Cabbage(Local) KG,10,15,12.33,2023-03-19
19,Cabbage(Terai) KG,10,15,12.33,2023-03-19
20,Capsicum KG,100,120,110,2023-03-19
21,Carrot(Local) KG,30,35,32.33,2023-03-19
22,Carrot(Terai) KG,20,30,25,2023-03-19
23,Cauli Local KG,50,60,55,2023-03-19
24,Cauli Local(Jyapu) KG,60,70,65,2023-03-19
25,Celery KG,120,150,135,2023-03-19
26,Chilli Dry KG,420,450,435,2023-03-19
27,Chilli Green KG,80,90,85,2023-03-19
28,Chilli Green(Akbare) KG,250,300,275,2023-03-19
29,Chilli Green(Bullet) KG,80,90,85,2023-03-19
30,Chilli Green(Machhe) KG,110,120,115,2023-03-19
31,Christophine KG,40,50,45,2023-03-19
32,Clive Dry KG,300,350,325,2023-03-19
33,Clive Green KG,90,100,95,2023-03-19
34,Coriander Green KG,30,40,35,2023-03-19
35,Cow pea(Long) KG,90,100,95,2023-03-19
36,Cowpea(Short) KG,120,130,125,2023-03-19
37,Cress Leaf KG,100,120,110,2023-03-19
38,Cucumber(Hybrid) KG,20,30,25,2023-03-19
39,Cucumber(Local) KG,40,50,45,2023-03-19
40,Drumstick KG,150,200,170,2023-03-19
41,Fennel Leaf KG,90,100,95,2023-03-19
42,Fenugreek Leaf KG,90,100,95,2023-03-19
43,Fish Fresh(Bachuwa) KG,260,300,280,2023-03-19
44,Fish Fresh(Chhadi) KG,250,270,260,2023-03-19
45,Fish Fresh(Mungari) KG,300,330,315,2023-03-19
46,Fish Fresh(Rahu) KG,330,360,345,2023-03-19
47,French Bean(Hybrid) KG,70,80,75,2023-03-19
48,French Bean(Local) KG,60,70,65,2023-03-19
49,French Bean(Rajma) KG,110,120,115,2023-03-19
50,Garlic Dry Chinese KG,170,180,175,2023-03-19
51,Garlic Dry Nepali KG,140,150,145,2023-03-19
52,Garlic Green KG,40,50,45,2023-03-19
53,Ginger KG,100,110,105,2023-03-19
54,Grapes(Black) KG,220,250,235,2023-03-19
55,Grapes(Green) KG,130,150,140,2023-03-19
56,Green Peas KG,50,60,55,2023-03-19
57,Guava KG,200,220,210,2023-03-19
58,Gundruk KG,250,300,275,2023-03-19
59,Jack Fruit KG,90,100,95,2023-03-19
60,Kinnow KG,130,150,140,2023-03-19
61,Kiwi KG,400,500,450,2023-03-19
62,Knolkhol KG,60,70,65,2023-03-19
63,Lemon KG,50,60,55,2023-03-19
64,Lettuce KG,50,60,55,2023-03-19
65,Lime KG,260,300,280,2023-03-19
66,Mandarin KG,220,250,235,2023-03-19
67,Mint KG,220,250,235,2023-03-19
68,Mombin KG,350,400,375,2023-03-19
69,Mushroom(Button) KG,270,300,283.33,2023-03-19
70,Mushroom(Kanya) KG,140,180,160,2023-03-19
71,Mustard Leaf KG,30,40,35,2023-03-19
72,Neuro KG,90,100,95,2023-03-19
73,Okara KG,100,110,105,2023-03-19
74,Onion Dry (Indian) KG,34,36,35,2023-03-19
75,Onion Green KG,40,50,45,2023-03-19
76,Orange(Indian) KG,130,150,140,2023-03-19
77,Papaya(Indian) KG,90,100,95,2023-03-19
78,Papaya(Nepali) KG,70,80,75,2023-03-19
79,Parseley KG,220,250,235,2023-03-19
80,Pear(Chinese) KG,220,250,235,2023-03-19
81,Pineapple 1 Pc,180,200,190,2023-03-19
82,Pointed Gourd(Terai) KG,70,80,75,2023-03-19
83,Pomegranate KG,250,300,275,2023-03-19
84,Potato Red KG,23,25,24,2023-03-19
85,Potato Red(Indian) KG,20,22,21,2023-03-19
86,Potato Red(Mude) KG,40,45,42.33,2023-03-19
87,Potato White KG,17,19,18,2023-03-19
88,Pumpkin KG,40,50,45,2023-03-19
89,Raddish Red KG,70,80,75,2023-03-19
90,Raddish White(Local) KG,30,35,32.67,2023-03-19
91,Red Cabbbage KG,70,80,75,2023-03-19
92,Smooth Gourd KG,100,120,108.33,2023-03-19
93,Spinach Leaf KG,90,100,95,2023-03-19
94,Squash(Long) KG,35,45,40,2023-03-19
95,Squash(Round) KG,35,45,40,2023-03-19
96,Strawberry KG,300,400,350,2023-03-19
97,Sugarbeet KG,70,80,75,2023-03-19
98,Sugarcane Per Piece,120,130,125,2023-03-19
99,Sweet Orange KG,180,200,190,2023-03-19
100,Sweet Potato KG,70,80,75,2023-03-19
101,Sword Bean KG,70,80,75,2023-03-19
102,Tamarind KG,150,160,155,2023-03-19
103,Tofu KG,120,130,125,2023-03-19
104,Tomato Big(Indian) KG,50,60,55,2023-03-19
105,Tomato Big(Nepali) KG,40,50,45,2023-03-19
106,Tomato Small(Indian) KG,40,50,45,2023-03-19
107,Tomato Small(Local) KG,40,50,45,2023-03-19
108,Tomato Small(Terai) KG,40,50,45,2023-03-19
109,Tomato Small(Tunnel) KG,50,60,55,2023-03-19
110,Tree Tomato Kg,110,120,115,2023-03-19
111,Turnip KG,60,70,65,2023-03-19
112,Turnip A KG,60,70,65,2023-03-19
113,Water Melon(Green) KG,40,50,45,2023-03-19
114,Yam KG,60,70,65,2023-03-19
0,Amla KG,80,90,85,2023-03-20
1,Apple(Fuji) KG,250,300,275,2023-03-20
2,Apple(Jholey) KG,200,220,213.33,2023-03-20
3,Arum KG,50,60,56.67,2023-03-20
4,Asparagus KG,500,600,550,2023-03-20
5,Avocado KG,500,600,550,2023-03-20
6,Bakula KG,60,70,66.67,2023-03-20
7,Bamboo Shoot KG,90,100,96.67,2023-03-20
8,Banana Per Dozen,150,160,155,2023-03-20
9,Barela KG,60,70,63.33,2023-03-20
10,Bauhania flower KG,150,200,176.67,2023-03-20
11,Bitter Gourd KG,110,120,115,2023-03-20
12,Bottle Gourd KG,50,60,55,2023-03-20
13,Brd Leaf Mustard KG,60,70,66.67,2023-03-20
14,Brinjal Long KG,50,60,56.67,2023-03-20
15,Brinjal Round KG,50,60,56.67,2023-03-20
16,Brocauli KG,90,100,96.67,2023-03-20
17,Cabbage KG,14,18,15.75,2023-03-20
18,Cabbage(Local) KG,12,16,14,2023-03-20
19,Cabbage(Terai) KG,12,16,14.5,2023-03-20
20,Capsicum KG,100,120,110,2023-03-20
21,Carrot(Local) KG,25,35,30,2023-03-20
22,Carrot(Terai) KG,20,30,25,2023-03-20
23,Cauli Local KG,50,60,55,2023-03-20
24,Cauli Local(Jyapu) KG,60,70,65,2023-03-20
25,Celery KG,120,150,135,2023-03-20
26,Chilli Dry KG,420,460,440,2023-03-20
27,Chilli Green KG,80,90,86.67,2023-03-20
28,Chilli Green(Akbare) KG,250,300,275,2023-03-20
29,Chilli Green(Bullet) KG,80,90,86.67,2023-03-20
30,Chilli Green(Machhe) KG,70,80,76.67,2023-03-20
31,Christophine KG,40,50,45,2023-03-20
32,Clive Dry KG,300,350,325,2023-03-20
33,Clive Green KG,90,100,95,2023-03-20
34,Coriander Green KG,30,40,35,2023-03-20
35,Cow pea(Long) KG,110,120,115,2023-03-20
36,Cowpea(Short) KG,140,150,146.67,2023-03-20
37,Cress Leaf KG,100,110,106.67,2023-03-20
38,Cucumber(Hybrid) KG,20,25,22.5,2023-03-20
39,Cucumber(Local) KG,50,60,56,2023-03-20
40,Drumstick KG,100,150,125,2023-03-20
41,Fennel Leaf KG,90,100,96.67,2023-03-20
42,Fenugreek Leaf KG,90,100,96.67,2023-03-20
43,Fish Fresh(Bachuwa) KG,260,300,280,2023-03-20
44,Fish Fresh(Chhadi) KG,250,280,263.33,2023-03-20
45,Fish Fresh(Mungari) KG,300,330,316.67,2023-03-20
46,Fish Fresh(Rahu) KG,330,360,346.67,2023-03-20
47,French Bean(Hybrid) KG,70,80,76.67,2023-03-20
48,French Bean(Local) KG,50,60,56.67,2023-03-20
49,French Bean(Rajma) KG,120,130,126.67,2023-03-20
50,Garlic Dry Chinese KG,170,180,176.67,2023-03-20
51,Garlic Green KG,40,50,46.67,2023-03-20
52,Ginger KG,100,120,110,2023-03-20
53,Grapes(Black) KG,200,220,210,2023-03-20
54,Grapes(Green) KG,120,150,136.67,2023-03-20
55,Green Peas KG,60,70,65,2023-03-20
56,Guava KG,200,220,210,2023-03-20
57,Gundruk KG,250,300,275,2023-03-20
58,Jack Fruit KG,80,90,86.67,2023-03-20
59,Kinnow KG,120,150,135,2023-03-20
60,Kiwi KG,400,500,450,2023-03-20
61,Knolkhol KG,60,70,66.67,2023-03-20
62,Lettuce KG,50,60,56.67,2023-03-20
63,Lime KG,250,300,276.67,2023-03-20
64,Mandarin KG,220,250,235,2023-03-20
65,Mint KG,250,300,275,2023-03-20
66,Mushroom(Button) KG,300,350,325,2023-03-20
67,Mushroom(Kanya) KG,150,180,163.33,2023-03-20
68,Mustard Leaf KG,40,50,45,2023-03-20
69,Neuro KG,90,100,96.67,2023-03-20
70,Okara KG,100,120,112.5,2023-03-20
71,Onion Dry (Indian) KG,35,36,35.6,2023-03-20
72,Onion Green KG,40,50,46.67,2023-03-20
73,Orange(Indian) KG,120,150,135,2023-03-20
74,Papaya(Indian) KG,90,100,96.67,2023-03-20
75,Papaya(Nepali) KG,70,80,76.67,2023-03-20
76,Parseley KG,250,300,275,2023-03-20
77,Pear(Chinese) KG,220,250,235,2023-03-20
78,Pineapple 1 Pc,180,200,190,2023-03-20
79,Pointed Gourd(Terai) KG,70,80,75,2023-03-20
80,Pomegranate KG,250,300,275,2023-03-20
81,Potato Red KG,24,25,24.5,2023-03-20
82,Potato Red(Indian) KG,20,22,21,2023-03-20
83,Potato White KG,17,18,17.67,2023-03-20
84,Pumpkin KG,40,50,45,2023-03-20
85,Raddish Red KG,60,70,65,2023-03-20
86,Raddish White(Hybrid) KG,40,50,45,2023-03-20
87,Raddish White(Local) KG,25,30,27.5,2023-03-20
88,Red Cabbbage KG,70,80,75,2023-03-20
89,Smooth Gourd KG,110,120,116.67,2023-03-20
90,Spinach Leaf KG,90,100,96.67,2023-03-20
91,Squash(Long) KG,50,60,56.67,2023-03-20
92,Squash(Round) KG,50,60,56.67,2023-03-20
93,Strawberry KG,300,400,350,2023-03-20
94,Sugarbeet KG,70,80,76.67,2023-03-20
95,Sugarcane Per Piece,120,130,125,2023-03-20
96,Sweet Orange KG,150,180,165,2023-03-20
97,Sweet Potato KG,70,80,76.67,2023-03-20
98,Sword Bean KG,50,60,56,2023-03-20
99,Tamarind KG,150,160,156.67,2023-03-20
100,Tofu KG,120,130,126.67,2023-03-20
101,Tomato Big(Indian) KG,50,60,56.67,2023-03-20
102,Tomato Big(Nepali) KG,50,60,56.67,2023-03-20
103,Tomato Small(Indian) KG,40,45,42.5,2023-03-20
104,Tomato Small(Local) KG,45,50,47.5,2023-03-20
105,Tomato Small(Terai) KG,55,60,58.33,2023-03-20
106,Tomato Small(Tunnel) KG,50,55,52.5,2023-03-20
107,Tree Tomato Kg,140,160,150,2023-03-20
108,Turnip KG,60,70,66.67,2023-03-20
109,Turnip A KG,70,80,75,2023-03-20
110,Water Melon(Green) KG,35,45,40,2023-03-20
111,Yam KG,70,80,76.67,2023-03-20
0,Amla KG,80,90,86.67,2023-03-21
1,Apple(Fuji) KG,250,300,275,2023-03-21
2,Apple(Jholey) KG,200,220,210,2023-03-21
3,Arum KG,40,50,46.67,2023-03-21
4,Asparagus KG,400,500,450,2023-03-21
5,Avocado KG,500,600,550,2023-03-21
6,Bakula KG,60,70,66.67,2023-03-21
7,Bamboo Shoot KG,90,100,96.67,2023-03-21
8,Banana Per Dozen,140,150,146.67,2023-03-21
9,Barela KG,60,70,66.67,2023-03-21
10,Bauhania flower KG,150,200,175,2023-03-21
11,Bitter Gourd KG,120,130,125,2023-03-21
12,Bottle Gourd KG,50,60,56.67,2023-03-21
13,Brd Leaf Mustard KG,60,70,66.67,2023-03-21
14,Brinjal Long KG,50,60,56.67,2023-03-21
15,Brinjal Round KG,50,60,56.67,2023-03-21
16,Brocauli KG,80,90,86.67,2023-03-21
17,Cabbage KG,15,20,17.5,2023-03-21
18,Cabbage(Local) KG,15,20,17.5,2023-03-21
19,Cabbage(Terai) KG,15,20,17.5,2023-03-21
20,Capsicum KG,100,110,106.67,2023-03-21
21,Carrot(Local) KG,25,30,27.5,2023-03-21
22,Carrot(Terai) KG,20,25,22.5,2023-03-21
23,Cauli Local KG,50,60,55,2023-03-21
24,Cauli Local(Jyapu) KG,60,70,65,2023-03-21
25,Celery KG,120,150,135,2023-03-21
26,Chilli Dry KG,440,480,460,2023-03-21
27,Chilli Green KG,100,120,110,2023-03-21
28,Chilli Green(Akbare) KG,250,300,275,2023-03-21
29,Chilli Green(Bullet) KG,100,120,110,2023-03-21
30,Chilli Green(Machhe) KG,70,80,75,2023-03-21
31,Christophine KG,40,45,43.33,2023-03-21
32,Clive Dry KG,300,350,325,2023-03-21
33,Clive Green KG,90,100,95,2023-03-21
34,Coriander Green KG,50,60,56.67,2023-03-21
35,Cow pea(Long) KG,120,130,125,2023-03-21
36,Cowpea(Short) KG,140,150,145,2023-03-21
37,Cress Leaf KG,100,110,105,2023-03-21
38,Cucumber(Hybrid) KG,15,20,18.33,2023-03-21
39,Cucumber(Local) KG,45,55,49,2023-03-21
40,Drumstick KG,100,150,125,2023-03-21
41,Fennel Leaf KG,90,100,95,2023-03-21
42,Fenugreek Leaf KG,90,100,96.67,2023-03-21
43,Fish Fresh(Bachuwa) KG,260,300,280,2023-03-21
44,Fish Fresh(Chhadi) KG,250,300,275,2023-03-21
45,Fish Fresh(Mungari) KG,330,350,340,2023-03-21
46,Fish Fresh(Rahu) KG,330,350,340,2023-03-21
47,French Bean(Hybrid) KG,60,70,66.67,2023-03-21
48,French Bean(Local) KG,40,50,45,2023-03-21
49,French Bean(Rajma) KG,120,130,126.67,2023-03-21
50,Garlic Dry Chinese KG,170,180,175,2023-03-21
51,Garlic Green KG,50,60,56.67,2023-03-21
52,Ginger KG,100,120,110,2023-03-21
53,Grapes(Black) KG,200,250,225,2023-03-21
54,Grapes(Green) KG,120,150,135,2023-03-21
55,Green Peas KG,60,70,65,2023-03-21
56,Guava KG,200,250,225,2023-03-21
57,Gundruk KG,250,300,275,2023-03-21
58,Jack Fruit KG,80,90,86.67,2023-03-21
59,Kinnow KG,120,150,135,2023-03-21
60,Kiwi KG,400,500,450,2023-03-21
61,Knolkhol KG,60,70,65,2023-03-21
62,Lettuce KG,50,60,56.67,2023-03-21
63,Lime KG,260,300,280,2023-03-21
64,Mandarin KG,220,250,235,2023-03-21
65,Mint KG,200,250,225,2023-03-21
66,Mushroom(Button) KG,300,350,325,2023-03-21
