,Product,Minimum,Maximum,Average,Date
68,Orange(Nepali) KG,90.0,100.0,95.0,2021-11-26
69,Papaya(Indian) KG,100.0,110.0,105.0,2021-11-26
70,Papaya(Nepali) KG,70.0,80.0,76.67,2021-11-26
71,Pear(Chinese) KG,220.0,250.0,235.0,2021-11-26
72,Pineapple 1 Pc,120.0,140.0,130.0,2021-11-26
73,Pointed Gourd(Local) KG,60.0,70.0,65.0,2021-11-26
74,Pointed Gourd(Terai) KG,60.0,70.0,66.67,2021-11-26
75,Pomegranate KG,350.0,400.0,375.0,2021-11-26
76,Potato Red KG,50.0,55.0,53.0,2021-11-26
77,Potato Red(Indian) KG,28.0,30.0,29.0,2021-11-26
78,Potato Red(Mude) KG,45.0,46.0,45.5,2021-11-26
79,Potato White KG,42.0,45.0,43.5,2021-11-26
80,Pumpkin KG,25.0,30.0,27.5,2021-11-26
81,Raddish Red KG,50.0,60.0,56.67,2021-11-26
82,Raddish White(Hybrid) KG,50.0,60.0,56.67,2021-11-26
83,Raddish White(Local) KG,30.0,35.0,33.0,2021-11-26
84,Red Cabbbage KG,250.0,300.0,275.0,2021-11-26
85,Smooth Gourd KG,70.0,80.0,76.67,2021-11-26
86,Snake Gourd KG,50.0,60.0,56.67,2021-11-26
87,Spinach Leaf KG,90.0,100.0,95.0,2021-11-26
88,Squash(Long) KG,25.0,30.0,28.33,2021-11-26
89,Squash(Round) KG,25.0,30.0,28.33,2021-11-26
90,Strawberry KG,600.0,620.0,610.0,2021-11-26
91,Sugarbeet KG,80.0,90.0,86.67,2021-11-26
92,Sugarcane Per Piece,100.0,110.0,105.0,2021-11-26
93,Sweet Orange KG,140.0,150.0,146.67,2021-11-26
94,Sweet Potato KG,50.0,60.0,56.67,2021-11-26
95,Sword Bean KG,70.0,80.0,76.67,2021-11-26
96,Tamarind KG,140.0,150.0,146.67,2021-11-26
97,Tofu KG,80.0,90.0,86.67,2021-11-26
98,Tomato Big(Indian) KG,120.0,130.0,126.67,2021-11-26
99,Tomato Big(Nepali) KG,120.0,130.0,125.0,2021-11-26
100,Tomato Small(Indian) KG,55.0,65.0,60.0,2021-11-26
101,Tomato Small(Local) KG,60.0,70.0,66.0,2021-11-26
102,Tomato Small(Tunnel) KG,65.0,75.0,70.0,2021-11-26
103,Turnip KG,60.0,70.0,66.67,2021-11-26
104,Turnip A KG,60.0,70.0,66.67,2021-11-26
105,Water Melon(Green) KG,90.0,100.0,95.0,2021-11-26
106,Yam KG,60.0,70.0,66.67,2021-11-26
0,Amla KG,90.0,100.0,96.67,2021-11-27
1,Apple(Fuji) KG,280.0,300.0,290.0,2021-11-27
2,Apple(Jholey) KG,220.0,250.0,235.0,2021-11-27
3,Arum KG,40.0,50.0,46.67,2021-11-27
4,Asparagus KG,999.99,999.99,999.99,2021-11-27
5,Avocado KG,250.0,300.0,275.0,2021-11-27
6,Bakula KG,120.0,130.0,126.67,2021-11-27
7,Bamboo Shoot KG,80.0,90.0,86.67,2021-11-27
8,Banana Per Dozen,90.0,100.0,95.0,2021-11-27
9,Barela KG,40.0,50.0,45.0,2021-11-27
10,Bitter Gourd KG,80.0,90.0,86.0,2021-11-27
11,Bottle Gourd KG,30.0,40.0,35.0,2021-11-27
12,Brd Leaf Mustard KG,30.0,40.0,35.0,2021-11-27
13,Brinjal Long KG,40.0,50.0,46.67,2021-11-27
14,Brinjal Round KG,40.0,50.0,46.67,2021-11-27
15,Brocauli KG,60.0,80.0,68.0,2021-11-27
16,Cabbage(Local) KG,20.0,30.0,25.0,2021-11-27
17,Capsicum KG,90.0,100.0,96.0,2021-11-27
18,Carrot(Local) KG,140.0,150.0,145.0,2021-11-27
19,Carrot(Terai) KG,100.0,110.0,105.0,2021-11-27
20,Cauli Local KG,40.0,50.0,45.0,2021-11-27
21,Cauli Local(Jyapu) KG,50.0,60.0,55.0,2021-11-27
22,Cauli Terai KG,30.0,40.0,35.0,2021-11-27
23,Celery KG,250.0,300.0,283.33,2021-11-27
24,Chilli Dry KG,300.0,310.0,307.0,2021-11-27
25,Chilli Green KG,50.0,60.0,56.67,2021-11-27
26,Chilli Green(Akbare) KG,90.0,100.0,96.67,2021-11-27
27,Chilli Green(Bullet) KG,60.0,70.0,66.67,2021-11-27
28,Chilli Green(Machhe) KG,70.0,80.0,75.0,2021-11-27
29,Christophine KG,10.0,15.0,13.33,2021-11-27
30,Clive Dry KG,320.0,350.0,335.0,2021-11-27
31,Clive Green KG,120.0,150.0,135.0,2021-11-27
32,Coriander Green KG,120.0,150.0,140.0,2021-11-27
33,Cow pea(Long) KG,70.0,80.0,76.0,2021-11-27
34,Cowpea(Short) KG,70.0,80.0,76.67,2021-11-27
35,Cress Leaf KG,120.0,150.0,140.0,2021-11-27
36,Cucumber(Hybrid) KG,20.0,25.0,23.33,2021-11-27
37,Cucumber(Local) KG,40.0,50.0,45.0,2021-11-27
38,Fennel Leaf KG,120.0,150.0,140.0,2021-11-27
39,Fenugreek Leaf KG,120.0,150.0,140.0,2021-11-27
40,Fish Fresh(Bachuwa) KG,245.0,260.0,252.5,2021-11-27
41,Fish Fresh(Chhadi) KG,235.0,250.0,242.5,2021-11-27
42,Fish Fresh(Mungari) KG,240.0,250.0,246.67,2021-11-27
43,Fish Fresh(Rahu) KG,285.0,300.0,292.5,2021-11-27
44,French Bean(Hybrid) KG,70.0,80.0,76.67,2021-11-27
45,French Bean(Local) KG,70.0,80.0,75.0,2021-11-27
46,French Bean(Rajma) KG,80.0,90.0,86.67,2021-11-27
47,Garlic Dry Chinese KG,220.0,230.0,225.0,2021-11-27
48,Garlic Dry Nepali KG,180.0,190.0,186.67,2021-11-27
49,Garlic Green KG,150.0,180.0,165.0,2021-11-27
50,Ginger KG,40.0,50.0,45.0,2021-11-27
51,Grapes(Black) KG,450.0,500.0,475.0,2021-11-27
52,Grapes(Green) KG,250.0,300.0,275.0,2021-11-27
53,Green Peas KG,110.0,130.0,120.0,2021-11-27
54,Guava KG,110.0,120.0,115.0,2021-11-27
55,Gundruk KG,200.0,250.0,225.0,2021-11-27
56,Kiwi KG,250.0,300.0,275.0,2021-11-27
57,Lemon KG,50.0,60.0,56.67,2021-11-27
58,Lettuce KG,60.0,70.0,66.67,2021-11-27
59,Lime KG,100.0,120.0,110.0,2021-11-27
60,Mandarin KG,320.0,350.0,335.0,2021-11-27
61,Mint KG,600.0,700.0,650.0,2021-11-27
62,Mombin KG,70.0,80.0,76.67,2021-11-27
63,Mushroom(Button) KG,280.0,300.0,290.0,2021-11-27
64,Mushroom(Kanya) KG,150.0,180.0,165.0,2021-11-27
65,Mustard Leaf KG,50.0,60.0,56.67,2021-11-27
66,Okara KG,70.0,80.0,76.67,2021-11-27
67,Onion Dry (Indian) KG,48.0,50.0,49.2,2021-11-27
68,Onion Green KG,80.0,90.0,86.67,2021-11-27
69,Orange(Indian) KG,100.0,110.0,105.0,2021-11-27
70,Orange(Nepali) KG,90.0,100.0,96.67,2021-11-27
71,Papaya(Indian) KG,100.0,110.0,106.67,2021-11-27
72,Papaya(Nepali) KG,70.0,80.0,76.67,2021-11-27
73,Parseley KG,700.0,800.0,750.0,2021-11-27
74,Pear(Chinese) KG,220.0,250.0,235.0,2021-11-27
75,Pineapple 1 Pc,120.0,140.0,130.0,2021-11-27
76,Pointed Gourd(Local) KG,50.0,60.0,55.0,2021-11-27
77,Pointed Gourd(Terai) KG,50.0,60.0,56.67,2021-11-27
78,Pomegranate KG,350.0,400.0,375.0,2021-11-27
79,Potato Red KG,50.0,55.0,52.4,2021-11-27
80,Potato Red(Indian) KG,28.0,30.0,29.33,2021-11-27
81,Potato White KG,40.0,45.0,42.5,2021-11-27
82,Pumpkin KG,20.0,30.0,25.0,2021-11-27
83,Raddish Red KG,50.0,60.0,56.67,2021-11-27
84,Raddish White(Hybrid) KG,50.0,60.0,55.0,2021-11-27
85,Raddish White(Local) KG,30.0,40.0,35.0,2021-11-27
86,Red Cabbbage KG,225.0,250.0,237.5,2021-11-27
87,Smooth Gourd KG,60.0,70.0,63.33,2021-11-27
88,Snake Gourd KG,40.0,50.0,46.67,2021-11-27
89,Spinach Leaf KG,120.0,150.0,140.0,2021-11-27
90,Squash(Long) KG,30.0,40.0,35.0,2021-11-27
91,Squash(Round) KG,50.0,60.0,56.67,2021-11-27
92,Strawberry KG,600.0,650.0,625.0,2021-11-27
93,Sugarbeet KG,80.0,90.0,86.67,2021-11-27
94,Sugarcane Per Piece,80.0,100.0,90.0,2021-11-27
95,Sweet Orange KG,140.0,150.0,145.0,2021-11-27
96,Sweet Potato KG,60.0,70.0,66.67,2021-11-27
97,Sword Bean KG,80.0,90.0,86.67,2021-11-27
98,Tamarind KG,140.0,150.0,146.67,2021-11-27
99,Tofu KG,80.0,90.0,86.67,2021-11-27
100,Tomato Big(Indian) KG,100.0,110.0,105.0,2021-11-27
101,Tomato Big(Nepali) KG,110.0,120.0,115.0,2021-11-27
102,Tomato Small(Indian) KG,60.0,70.0,65.0,2021-11-27
103,Tomato Small(Local) KG,60.0,70.0,65.0,2021-11-27
104,Tomato Small(Tunnel) KG,60.0,70.0,65.0,2021-11-27
105,Turnip KG,60.0,70.0,66.67,2021-11-27
106,Turnip A KG,60.0,70.0,66.67,2021-11-27
107,Water Melon(Green) KG,90.0,100.0,96.67,2021-11-27
108,Yam KG,50.0,60.0,56.67,2021-11-27
0,Amla KG,90.0,100.0,95.0,2021-11-28
1,Apple(Fuji) KG,280.0,300.0,290.0,2021-11-28
2,Apple(Jholey) KG,220.0,250.0,235.0,2021-11-28
3,Arum KG,40.0,50.0,45.0,2021-11-28
4,Asparagus KG,999.99,999.99,999.99,2021-11-28
5,Avocado KG,250.0,300.0,275.0,2021-11-28
6,Bakula KG,120.0,130.0,125.0,2021-11-28
7,Bamboo Shoot KG,80.0,90.0,85.0,2021-11-28
8,Banana Per Dozen,90.0,100.0,95.0,2021-11-28
9,Barela KG,30.0,40.0,35.0,2021-11-28
10,Bitter Gourd KG,90.0,100.0,95.0,2021-11-28
11,Bottle Gourd KG,30.0,40.0,35.0,2021-11-28
12,Brd Leaf Mustard KG,30.0,40.0,35.0,2021-11-28
13,Brinjal Long KG,40.0,50.0,45.0,2021-11-28
14,Brinjal Round KG,40.0,50.0,45.0,2021-11-28
15,Brocauli KG,50.0,60.0,55.0,2021-11-28
16,Cabbage(Local) KG,25.0,30.0,27.67,2021-11-28
17,Capsicum KG,90.0,100.0,95.0,2021-11-28
18,Carrot(Local) KG,200.0,220.0,210.0,2021-11-28
19,Carrot(Terai) KG,140.0,150.0,145.0,2021-11-28
20,Cauli Local KG,30.0,40.0,35.0,2021-11-28
21,Cauli Local(Jyapu) KG,40.0,50.0,45.0,2021-11-28
22,Cauli Terai KG,25.0,30.0,27.67,2021-11-28
23,Celery KG,250.0,300.0,275.0,2021-11-28
24,Chilli Dry KG,300.0,310.0,305.0,2021-11-28
25,Chilli Green KG,50.0,60.0,55.0,2021-11-28
26,Chilli Green(Akbare) KG,80.0,90.0,85.0,2021-11-28
27,Chilli Green(Bullet) KG,60.0,70.0,65.0,2021-11-28
28,Chilli Green(Machhe) KG,70.0,80.0,75.0,2021-11-28
29,Christophine KG,10.0,20.0,15.0,2021-11-28
30,Clive Dry KG,320.0,330.0,325.0,2021-11-28
31,Clive Green KG,120.0,150.0,135.0,2021-11-28
32,Coriander Green KG,140.0,160.0,150.0,2021-11-28
33,Cow pea(Long) KG,70.0,80.0,75.0,2021-11-28
34,Cowpea(Short) KG,70.0,80.0,75.0,2021-11-28
35,Cress Leaf KG,100.0,120.0,110.0,2021-11-28
36,Cucumber(Hybrid) KG,10.0,20.0,15.0,2021-11-28
37,Cucumber(Local) KG,40.0,50.0,45.0,2021-11-28
38,Fennel Leaf KG,120.0,150.0,135.0,2021-11-28
39,Fenugreek Leaf KG,100.0,120.0,110.0,2021-11-28
40,Fish Fresh(Bachuwa) KG,245.0,260.0,252.5,2021-11-28
41,Fish Fresh(Chhadi) KG,245.0,260.0,252.5,2021-11-28
42,Fish Fresh(Mungari) KG,240.0,250.0,245.0,2021-11-28
43,Fish Fresh(Rahu) KG,285.0,300.0,292.5,2021-11-28
44,French Bean(Hybrid) KG,70.0,80.0,75.0,2021-11-28
45,French Bean(Local) KG,70.0,80.0,75.0,2021-11-28
46,French Bean(Rajma) KG,80.0,90.0,85.0,2021-11-28
47,Garlic Dry Chinese KG,220.0,230.0,225.0,2021-11-28
48,Garlic Dry Nepali KG,180.0,190.0,185.0,2021-11-28
49,Garlic Green KG,100.0,120.0,110.0,2021-11-28
50,Ginger KG,40.0,50.0,45.0,2021-11-28
51,Grapes(Black) KG,450.0,500.0,475.0,2021-11-28
52,Grapes(Green) KG,250.0,300.0,275.0,2021-11-28
53,Green Peas KG,110.0,120.0,115.0,2021-11-28
54,Guava KG,110.0,120.0,115.0,2021-11-28
55,Gundruk KG,200.0,250.0,225.0,2021-11-28
56,Kiwi KG,250.0,300.0,275.0,2021-11-28
57,Lemon KG,50.0,60.0,55.0,2021-11-28
58,Lettuce KG,60.0,70.0,65.0,2021-11-28
59,Lime KG,100.0,120.0,110.0,2021-11-28
60,Mandarin KG,320.0,350.0,335.0,2021-11-28
61,Mint KG,600.0,700.0,650.0,2021-11-28
62,Mombin KG,80.0,90.0,85.0,2021-11-28
63,Mushroom(Button) KG,280.0,300.0,290.0,2021-11-28
64,Mushroom(Kanya) KG,150.0,180.0,163.33,2021-11-28
65,Mustard Leaf KG,40.0,50.0,45.0,2021-11-28
66,Okara KG,50.0,60.0,55.0,2021-11-28
67,Onion Dry (Indian) KG,48.0,50.0,49.0,2021-11-28
68,Onion Green KG,80.0,90.0,85.0,2021-11-28
69,Orange(Indian) KG,100.0,110.0,105.0,2021-11-28
70,Orange(Nepali) KG,90.0,100.0,95.0,2021-11-28
71,Papaya(Indian) KG,100.0,110.0,105.0,2021-11-28
72,Papaya(Nepali) KG,70.0,80.0,75.0,2021-11-28
73,Parseley KG,700.0,800.0,750.0,2021-11-28
74,Pear(Chinese) KG,220.0,250.0,235.0,2021-11-28
75,Pineapple 1 Pc,120.0,140.0,130.0,2021-11-28
76,Pointed Gourd(Local) KG,50.0,60.0,55.0,2021-11-28
77,Pointed Gourd(Terai) KG,50.0,60.0,55.0,2021-11-28
78,Pomegranate KG,350.0,400.0,375.0,2021-11-28
79,Potato Red KG,50.0,55.0,52.33,2021-11-28
80,Potato Red(Indian) KG,28.0,30.0,29.0,2021-11-28
81,Potato White KG,40.0,45.0,42.33,2021-11-28
82,Pumpkin KG,25.0,30.0,28.33,2021-11-28
83,Raddish Red KG,50.0,60.0,55.0,2021-11-28
84,Raddish White(Hybrid) KG,50.0,60.0,55.0,2021-11-28
85,Raddish White(Local) KG,50.0,60.0,55.0,2021-11-28
86,Red Cabbbage KG,225.0,250.0,237.5,2021-11-28
87,Smooth Gourd KG,70.0,80.0,75.0,2021-11-28
88,Snake Gourd KG,40.0,50.0,45.0,2021-11-28
89,Spinach Leaf KG,100.0,120.0,110.0,2021-11-28
90,Squash(Long) KG,20.0,30.0,25.0,2021-11-28
91,Squash(Round) KG,30.0,40.0,35.0,2021-11-28
92,Strawberry KG,600.0,650.0,625.0,2021-11-28
93,Sugarbeet KG,80.0,90.0,85.0,2021-11-28
94,Sugarcane Per Piece,70.0,80.0,75.0,2021-11-28
95,Sweet Orange KG,140.0,150.0,145.0,2021-11-28
96,Sweet Potato KG,60.0,70.0,65.0,2021-11-28
97,Sword Bean KG,80.0,90.0,85.0,2021-11-28
98,Tamarind KG,140.0,150.0,145.0,2021-11-28
99,Tofu KG,80.0,90.0,85.0,2021-11-28
100,Tomato Big(Indian) KG,110.0,120.0,115.0,2021-11-28
101,Tomato Big(Nepali) KG,110.0,120.0,115.0,2021-11-28
102,Tomato Small(Local) KG,50.0,60.0,55.0,2021-11-28
103,Tomato Small(Tunnel) KG,60.0,70.0,65.0,2021-11-28
104,Turnip KG,60.0,70.0,65.0,2021-11-28
105,Turnip A KG,60.0,70.0,65.0,2021-11-28
106,Water Melon(Green) KG,90.0,100.0,95.0,2021-11-28
107,Yam KG,50.0,60.0,55.0,2021-11-28
0,Amla KG,90.0,100.0,96.67,2021-11-29
1,Apple(Fuji) KG,280.0,300.0,290.0,2021-11-29
2,Apple(Jholey) KG,220.0,250.0,235.0,2021-11-29
3,Arum KG,40.0,50.0,45.0,2021-11-29
4,Asparagus KG,999.99,999.99,999.99,2021-11-29
5,Avocado KG,250.0,300.0,283.33,2021-11-29
6,Bakula KG,120.0,130.0,126.67,2021-11-29
7,Bamboo Shoot KG,90.0,100.0,96.67,2021-11-29
8,Banana Per Dozen,90.0,100.0,96.67,2021-11-29
9,Barela KG,35.0,40.0,38.33,2021-11-29
10,Bitter Gourd KG,90.0,100.0,96.67,2021-11-29
11,Bottle Gourd KG,30.0,40.0,36.67,2021-11-29
12,Brd Leaf Mustard KG,50.0,60.0,56.67,2021-11-29
13,Brinjal Long KG,40.0,50.0,45.0,2021-11-29
14,Brinjal Round KG,50.0,60.0,56.67,2021-11-29
15,Brocauli KG,70.0,80.0,76.67,2021-11-29
16,Cabbage(Local) KG,28.0,35.0,31.2,2021-11-29
17,Capsicum KG,80.0,90.0,86.0,2021-11-29
18,Carrot(Local) KG,180.0,200.0,190.0,2021-11-29
19,Carrot(Terai) KG,120.0,140.0,130.0,2021-11-29
20,Cauli Local KG,45.0,55.0,50.0,2021-11-29
21,Cauli Local(Jyapu) KG,50.0,60.0,55.0,2021-11-29
22,Celery KG,250.0,300.0,275.0,2021-11-29
23,Chilli Dry KG,300.0,310.0,303.0,2021-11-29
24,Chilli Green KG,60.0,70.0,66.0,2021-11-29
25,Chilli Green(Akbare) KG,90.0,110.0,100.0,2021-11-29
26,Chilli Green(Bullet) KG,80.0,90.0,86.67,2021-11-29
27,Chilli Green(Machhe) KG,90.0,100.0,96.67,2021-11-29
28,Christophine KG,10.0,15.0,13.33,2021-11-29
29,Clive Dry KG,320.0,350.0,340.0,2021-11-29
30,Clive Green KG,150.0,180.0,165.0,2021-11-29
31,Coriander Green KG,120.0,150.0,140.0,2021-11-29
32,Cow pea(Long) KG,70.0,80.0,75.0,2021-11-29
33,Cowpea(Short) KG,70.0,80.0,75.0,2021-11-29
34,Cress Leaf KG,120.0,150.0,140.0,2021-11-29
35,Cucumber(Hybrid) KG,20.0,25.0,23.33,2021-11-29
36,Cucumber(Local) KG,40.0,50.0,46.0,2021-11-29
37,Fennel Leaf KG,120.0,150.0,140.0,2021-11-29
38,Fenugreek Leaf KG,120.0,150.0,140.0,2021-11-29
39,Fish Fresh(Bachuwa) KG,235.0,250.0,245.0,2021-11-29
40,Fish Fresh(Chhadi) KG,235.0,250.0,245.0,2021-11-29
41,Fish Fresh(Mungari) KG,240.0,260.0,250.0,2021-11-29
42,Fish Fresh(Rahu) KG,285.0,300.0,295.0,2021-11-29
43,French Bean(Hybrid) KG,60.0,70.0,66.67,2021-11-29
44,French Bean(Local) KG,60.0,70.0,66.67,2021-11-29
45,French Bean(Rajma) KG,80.0,90.0,85.0,2021-11-29
46,Garlic Dry Chinese KG,220.0,230.0,223.0,2021-11-29
47,Garlic Dry Nepali KG,180.0,190.0,186.67,2021-11-29
48,Garlic Green KG,250.0,300.0,275.0,2021-11-29
49,Ginger KG,40.0,50.0,45.0,2021-11-29
50,Grapes(Black) KG,450.0,500.0,475.0,2021-11-29
51,Grapes(Green) KG,250.0,300.0,283.33,2021-11-29
52,Green Peas KG,110.0,120.0,115.0,2021-11-29
53,Guava KG,110.0,120.0,115.0,2021-11-29
54,Gundruk KG,200.0,250.0,225.0,2021-11-29
55,Kiwi KG,250.0,300.0,283.33,2021-11-29
56,Lemon KG,50.0,60.0,56.67,2021-11-29
57,Lettuce KG,120.0,150.0,135.0,2021-11-29
58,Lime KG,100.0,120.0,114.0,2021-11-29
59,Mandarin KG,320.0,350.0,335.0,2021-11-29
60,Mint KG,500.0,600.0,550.0,2021-11-29
61,Mombin KG,70.0,80.0,76.67,2021-11-29
62,Mushroom(Button) KG,350.0,380.0,365.0,2021-11-29
63,Mushroom(Kanya) KG,150.0,180.0,164.0,2021-11-29
64,Mustard Leaf KG,50.0,60.0,56.67,2021-11-29
65,Okara KG,60.0,80.0,70.0,2021-11-29
66,Onion Dry (Indian) KG,42.0,46.0,44.2,2021-11-29
67,Onion Green KG,100.0,120.0,110.0,2021-11-29
68,Orange(Indian) KG,90.0,100.0,96.67,2021-11-29
69,Orange(Nepali) KG,90.0,100.0,96.67,2021-11-29
70,Papaya(Indian) KG,80.0,90.0,86.67,2021-11-29
71,Papaya(Nepali) KG,60.0,70.0,66.67,2021-11-29
72,Parseley KG,800.0,900.0,850.0,2021-11-29
73,Pear(Chinese) KG,220.0,250.0,235.0,2021-11-29
74,Pineapple 1 Pc,120.0,140.0,133.33,2021-11-29
75,Pointed Gourd(Local) KG,70.0,80.0,75.0,2021-11-29
76,Pointed Gourd(Terai) KG,70.0,80.0,75.0,2021-11-29
77,Pomegranate KG,350.0,400.0,383.33,2021-11-29
78,Potato Red KG,40.0,45.0,42.5,2021-11-29
79,Potato Red(Indian) KG,26.0,28.0,27.0,2021-11-29
80,Potato Red(Mude) KG,45.0,46.0,45.5,2021-11-29
81,Potato White KG,35.0,40.0,38.33,2021-11-29
82,Pumpkin KG,25.0,30.0,28.33,2021-11-29
83,Raddish Red KG,50.0,60.0,56.67,2021-11-29
84,Raddish White(Hybrid) KG,40.0,50.0,46.67,2021-11-29
85,Raddish White(Local) KG,25.0,35.0,30.0,2021-11-29
86,Red Cabbbage KG,200.0,250.0,225.0,2021-11-29
87,Smooth Gourd KG,70.0,80.0,75.0,2021-11-29
88,Snake Gourd KG,50.0,60.0,56.67,2021-11-29
89,Spinach Leaf KG,120.0,150.0,140.0,2021-11-29
90,Squash(Long) KG,30.0,40.0,36.67,2021-11-29
91,Squash(Round) KG,25.0,30.0,28.33,2021-11-29
92,Strawberry KG,600.0,650.0,625.0,2021-11-29
93,Sugarbeet KG,90.0,100.0,96.67,2021-11-29
94,Sugarcane Per Piece,80.0,90.0,86.67,2021-11-29
95,Sweet Orange KG,120.0,140.0,133.33,2021-11-29
96,Sweet Potato KG,50.0,60.0,56.67,2021-11-29
97,Sword Bean KG,70.0,80.0,76.67,2021-11-29
98,Tamarind KG,140.0,150.0,143.33,2021-11-29
99,Tofu KG,90.0,100.0,96.67,2021-11-29
100,Tomato Big(Indian) KG,110.0,110.0,110.0,2021-11-29
101,Tomato Big(Nepali) KG,100.0,120.0,112.5,2021-11-29
102,Tomato Small(Indian) KG,60.0,70.0,65.0,2021-11-29
103,Tomato Small(Local) KG,60.0,70.0,65.0,2021-11-29
104,Tomato Small(Tunnel) KG,80.0,90.0,85.0,2021-11-29
105,Turnip KG,60.0,70.0,66.67,2021-11-29
106,Turnip A KG,60.0,70.0,66.67,2021-11-29
107,Water Melon(Green) KG,90.0,100.0,96.67,2021-11-29
108,Yam KG,50.0,60.0,56.67,2021-11-29
0,Amla KG,90.0,100.0,96.67,2021-11-30
1,Apple(Fuji) KG,250.0,280.0,265.0,2021-11-30
2,Apple(Jholey) KG,220.0,250.0,235.0,2021-11-30
3,Arum KG,40.0,50.0,45.0,2021-11-30
4,Asparagus KG,999.99,999.99,999.99,2021-11-30
5,Avocado KG,250.0,300.0,275.0,2021-11-30
6,Bakula KG,120.0,130.0,126.67,2021-11-30
7,Bamboo Shoot KG,90.0,100.0,96.67,2021-11-30
8,Banana Per Dozen,90.0,100.0,95.0,2021-11-30
9,Barela KG,35.0,40.0,37.5,2021-11-30
10,Bitter Gourd KG,70.0,80.0,75.0,2021-11-30
11,Bottle Gourd KG,50.0,60.0,56.67,2021-11-30
12,Brd Leaf Mustard KG,50.0,60.0,55.0,2021-11-30
13,Brinjal Long KG,40.0,50.0,45.0,2021-11-30
14,Brinjal Round KG,40.0,50.0,45.0,2021-11-30
15,Brocauli KG,80.0,90.0,85.0,2021-11-30
16,Cabbage(Local) KG,25.0,35.0,30.0,2021-11-30
17,Capsicum KG,70.0,80.0,76.0,2021-11-30
18,Carrot(Local) KG,170.0,190.0,180.0,2021-11-30
19,Carrot(Terai) KG,140.0,150.0,145.0,2021-11-30
20,Cauli Local KG,50.0,60.0,55.0,2021-11-30
21,Cauli Local(Jyapu) KG,60.0,70.0,65.0,2021-11-30
22,Celery KG,250.0,300.0,283.33,2021-11-30
23,Chilli Dry KG,300.0,320.0,314.0,2021-11-30
24,Chilli Green KG,70.0,80.0,76.0,2021-11-30
25,Chilli Green(Akbare) KG,100.0,120.0,110.0,2021-11-30
26,Chilli Green(Bullet) KG,90.0,100.0,96.67,2021-11-30
27,Chilli Green(Machhe) KG,80.0,90.0,86.67,2021-11-30
28,Christophine KG,10.0,20.0,15.0,2021-11-30
29,Clive Dry KG,320.0,350.0,335.0,2021-11-30
30,Clive Green KG,100.0,120.0,110.0,2021-11-30
31,Coriander Green KG,120.0,150.0,140.0,2021-11-30
32,Cow pea(Long) KG,50.0,60.0,55.0,2021-11-30
33,Cowpea(Short) KG,50.0,60.0,56.67,2021-11-30
34,Cress Leaf KG,120.0,130.0,125.0,2021-11-30
35,Cucumber(Hybrid) KG,20.0,25.0,23.33,2021-11-30
36,Cucumber(Local) KG,40.0,50.0,45.0,2021-11-30
37,Fennel Leaf KG,120.0,130.0,125.0,2021-11-30
38,Fenugreek Leaf KG,120.0,130.0,125.0,2021-11-30
39,Fish Fresh(Bachuwa) KG,235.0,250.0,245.0,2021-11-30
40,Fish Fresh(Chhadi) KG,245.0,260.0,252.5,2021-11-30
41,Fish Fresh(Mungari) KG,240.0,250.0,246.67,2021-11-30
42,Fish Fresh(Rahu) KG,285.0,300.0,295.0,2021-11-30
43,French Bean(Hybrid) KG,50.0,60.0,56.67,2021-11-30
44,French Bean(Local) KG,40.0,50.0,45.0,2021-11-30
45,Garlic Dry Chinese KG,220.0,230.0,223.0,2021-11-30
46,Garlic Dry Nepali KG,180.0,190.0,184.0,2021-11-30
47,Garlic Green KG,150.0,180.0,170.0,2021-11-30
48,Ginger KG,40.0,50.0,45.0,2021-11-30
49,Grapes(Black) KG,400.0,420.0,410.0,2021-11-30
50,Grapes(Green) KG,250.0,280.0,265.0,2021-11-30
51,Green Peas KG,130.0,140.0,136.67,2021-11-30
52,Guava KG,110.0,120.0,116.67,2021-11-30
53,Gundruk KG,200.0,250.0,225.0,2021-11-30
54,Kiwi KG,180.0,220.0,200.0,2021-11-30
55,Lemon KG,50.0,60.0,56.67,2021-11-30
56,Lettuce KG,60.0,70.0,66.67,2021-11-30
57,Lime KG,100.0,120.0,110.0,2021-11-30
58,Mandarin KG,320.0,350.0,340.0,2021-11-30
59,Mint KG,500.0,600.0,550.0,2021-11-30
60,Mombin KG,80.0,90.0,85.0,2021-11-30
61,Mushroom(Button) KG,350.0,400.0,375.0,2021-11-30
62,Mushroom(Kanya) KG,180.0,200.0,190.0,2021-11-30
63,Mustard Leaf KG,50.0,60.0,56.67,2021-11-30
64,Okara KG,60.0,70.0,66.0,2021-11-30
65,Onion Dry (Indian) KG,42.0,45.0,43.5,2021-11-30
66,Onion Green KG,110.0,120.0,116.67,2021-11-30
67,Orange(Indian) KG,90.0,100.0,96.67,2021-11-30
68,Orange(Nepali) KG,90.0,100.0,96.67,2021-11-30
69,Papaya(Indian) KG,90.0,100.0,96.67,2021-11-30
70,Papaya(Nepali) KG,60.0,70.0,63.33,2021-11-30
71,Parseley KG,700.0,800.0,750.0,2021-11-30
72,Pear(Chinese) KG,220.0,250.0,235.0,2021-11-30
73,Pineapple 1 Pc,130.0,140.0,135.0,2021-11-30
74,Pointed Gourd(Local) KG,70.0,80.0,76.67,2021-11-30
75,Pointed Gourd(Terai) KG,70.0,80.0,75.0,2021-11-30
