,Product,Minimum,Maximum,Average,Date
9,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-11-04
10,Brinjal Long KG,45.0,50.0,48.0,2013-11-04
11,Brinjal Round KG,45.0,50.0,48.0,2013-11-04
12,Brocauli KG,70.0,80.0,77.0,2013-11-04
13,Cabbage(Local) KG,30.0,35.0,33.0,2013-11-04
14,Capsicum KG,120.0,140.0,130.0,2013-11-04
15,Carrot(Local) KG,90.0,100.0,95.0,2013-11-04
16,Cauli Local KG,60.0,70.0,65.0,2013-11-04
17,Celery KG,120.0,130.0,125.0,2013-11-04
18,Chilli Dry KG,160.0,170.0,165.0,2013-11-04
19,Chilli Green KG,45.0,50.0,48.0,2013-11-04
20,Christophine KG,20.0,25.0,23.0,2013-11-04
21,Clive Dry KG,110.0,120.0,115.0,2013-11-04
22,Coriander Green KG,90.0,100.0,97.0,2013-11-04
23,Cow pea(Long) KG,100.0,110.0,105.0,2013-11-04
24,Cress Leaf KG,45.0,50.0,48.0,2013-11-04
25,Cucumber(Local) KG,40.0,50.0,45.0,2013-11-04
26,Fennel Leaf KG,45.0,50.0,48.0,2013-11-04
27,Fenugreek Leaf KG,75.0,80.0,78.0,2013-11-04
28,Fish Fresh KG,220.0,240.0,230.0,2013-11-04
29,French Bean(Local) KG,50.0,60.0,55.0,2013-11-04
30,Garlic Dry Chinese KG,90.0,95.0,93.0,2013-11-04
31,Garlic Dry Nepali KG,75.0,80.0,78.0,2013-11-04
32,Garlic Green KG,75.0,80.0,78.0,2013-11-04
33,Ginger KG,90.0,100.0,95.0,2013-11-04
34,Green Peas KG,90.0,100.0,95.0,2013-11-04
35,Guava KG,40.0,50.0,45.0,2013-11-04
36,Gundruk KG,180.0,200.0,190.0,2013-11-04
37,Lemon KG,30.0,35.0,33.0,2013-11-04
38,Lettuce KG,55.0,60.0,58.0,2013-11-04
39,Lime KG,300.0,400.0,350.0,2013-11-04
40,Mandarin KG,60.0,70.0,65.0,2013-11-04
41,Mint KG,120.0,130.0,125.0,2013-11-04
42,Mombin KG,25.0,30.0,28.0,2013-11-04
43,Mushroom(Kanya) KG,180.0,200.0,190.0,2013-11-04
44,Mustard Leaf KG,40.0,45.0,43.0,2013-11-04
45,Okara KG,70.0,80.0,77.0,2013-11-04
46,Onion Dry (Indian) KG,90.0,100.0,95.0,2013-11-04
47,Onion Green KG,80.0,90.0,87.0,2013-11-04
48,Orange(Nepali) KG,70.0,80.0,77.0,2013-11-04
49,Papaya(Nepali) KG,60.0,70.0,67.0,2013-11-04
50,Parseley KG,140.0,150.0,145.0,2013-11-04
51,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-04
52,Pointed Gourd(Local) KG,60.0,70.0,65.0,2013-11-04
53,Pomegranate KG,280.0,300.0,290.0,2013-11-04
54,Potato Red KG,40.0,45.0,43.0,2013-11-04
55,Potato White KG,38.0,42.0,40.0,2013-11-04
56,Pumpkin KG,18.0,20.0,19.0,2013-11-04
57,Raddish Red KG,45.0,50.0,48.0,2013-11-04
58,Raddish White(Local) KG,25.0,30.0,28.0,2013-11-04
59,Red Cabbbage KG,80.0,90.0,85.0,2013-11-04
60,Spinach Leaf KG,45.0,50.0,48.0,2013-11-04
61,Squash(Long) KG,35.0,40.0,38.0,2013-11-04
62,Sugarbeet KG,60.0,70.0,65.0,2013-11-04
63,Sugarcane Per Piece,60.0,70.0,65.0,2013-11-04
64,Sweet Lime KG,60.0,70.0,67.0,2013-11-04
65,Sweet Orange KG,60.0,70.0,65.0,2013-11-04
66,Sword Bean KG,70.0,80.0,77.0,2013-11-04
67,Tamarind KG,70.0,80.0,76.0,2013-11-04
68,Tofu KG,60.0,70.0,65.0,2013-11-04
69,Tomato Big(Nepali) KG,55.0,60.0,58.0,2013-11-04
70,Tomato Small(Local) KG,50.0,55.0,53.0,2013-11-04
71,Turnip A KG,55.0,60.0,58.0,2013-11-04
72,Water Melon(Green) KG,50.0,55.0,53.0,2013-11-04
73,Yam KG,48.0,50.0,49.0,2013-11-04
0,Apple(Jholey) KG,130.0,140.0,135.0,2013-11-05
1,Arum KG,35.0,40.0,38.0,2013-11-05
2,Bamboo Shoot KG,50.0,60.0,55.0,2013-11-05
3,Banana Per Dozen,50.0,60.0,55.0,2013-11-05
4,Barela KG,35.0,40.0,38.0,2013-11-05
5,Bottle Gourd KG,40.0,50.0,45.0,2013-11-05
6,Brd Leaf Mustard KG,55.0,60.0,58.0,2013-11-05
7,Brinjal Long KG,45.0,50.0,48.0,2013-11-05
8,Brinjal Round KG,45.0,50.0,48.0,2013-11-05
9,Brocauli KG,80.0,90.0,85.0,2013-11-05
10,Cabbage(Local) KG,35.0,40.0,38.0,2013-11-05
11,Capsicum KG,120.0,140.0,130.0,2013-11-05
12,Carrot(Local) KG,100.0,110.0,105.0,2013-11-05
13,Cauli Local KG,100.0,120.0,110.0,2013-11-05
14,Chilli Dry KG,160.0,170.0,165.0,2013-11-05
15,Chilli Green KG,50.0,60.0,57.0,2013-11-05
16,Coriander Green KG,90.0,100.0,95.0,2013-11-05
17,Cow pea(Long) KG,110.0,120.0,115.0,2013-11-05
18,Cress Leaf KG,55.0,60.0,58.0,2013-11-05
19,Cucumber(Local) KG,30.0,40.0,35.0,2013-11-05
20,Fennel Leaf KG,45.0,50.0,48.0,2013-11-05
21,Fenugreek Leaf KG,75.0,80.0,78.0,2013-11-05
22,Fish Fresh KG,220.0,230.0,225.0,2013-11-05
23,French Bean(Local) KG,40.0,50.0,45.0,2013-11-05
24,Garlic Dry Chinese KG,90.0,95.0,92.0,2013-11-05
25,Garlic Dry Nepali KG,75.0,80.0,78.0,2013-11-05
26,Garlic Green KG,80.0,90.0,85.0,2013-11-05
27,Ginger KG,100.0,110.0,105.0,2013-11-05
28,Lemon KG,30.0,40.0,35.0,2013-11-05
29,Lime KG,300.0,400.0,350.0,2013-11-05
30,Mombin KG,25.0,30.0,28.0,2013-11-05
31,Mushroom(Kanya) KG,180.0,200.0,190.0,2013-11-05
32,Mustard Leaf KG,50.0,55.0,53.0,2013-11-05
33,Onion Dry (Indian) KG,90.0,100.0,95.0,2013-11-05
34,Onion Green KG,80.0,90.0,85.0,2013-11-05
35,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-05
36,Papaya(Nepali) KG,60.0,70.0,65.0,2013-11-05
37,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-05
38,Pointed Gourd(Local) KG,60.0,70.0,65.0,2013-11-05
39,Pomegranate KG,280.0,300.0,290.0,2013-11-05
40,Potato Red KG,40.0,45.0,43.0,2013-11-05
41,Potato White KG,38.0,40.0,39.0,2013-11-05
42,Pumpkin KG,18.0,20.0,19.0,2013-11-05
43,Raddish White(Local) KG,25.0,30.0,28.0,2013-11-05
44,Spinach Leaf KG,55.0,60.0,58.0,2013-11-05
45,Squash(Long) KG,35.0,40.0,38.0,2013-11-05
46,Sugarcane Per Piece,60.0,70.0,65.0,2013-11-05
47,Sweet Orange KG,60.0,70.0,65.0,2013-11-05
48,Tamarind KG,70.0,80.0,75.0,2013-11-05
49,Tofu KG,60.0,70.0,65.0,2013-11-05
50,Tomato Big(Nepali) KG,60.0,70.0,65.0,2013-11-05
51,Tomato Small(Local) KG,55.0,64.0,59.0,2013-11-05
52,Turnip A KG,45.0,50.0,48.0,2013-11-05
53,Water Melon(Green) KG,50.0,60.0,55.0,2013-11-05
54,Yam KG,48.0,50.0,49.0,2013-11-05
0,Apple(Jholey) KG,130.0,140.0,135.0,2013-11-06
1,Arum KG,38.0,40.0,39.0,2013-11-06
2,Bamboo Shoot KG,50.0,60.0,55.0,2013-11-06
3,Banana Per Dozen,50.0,60.0,55.0,2013-11-06
4,Barela KG,45.0,50.0,48.0,2013-11-06
5,Bitter Gourd KG,80.0,90.0,85.0,2013-11-06
6,Brd Leaf Mustard KG,55.0,60.0,58.0,2013-11-06
7,Brinjal Long KG,55.0,60.0,58.0,2013-11-06
8,Brocauli KG,80.0,90.0,85.0,2013-11-06
9,Cabbage(Local) KG,35.0,40.0,38.0,2013-11-06
10,Capsicum KG,120.0,140.0,130.0,2013-11-06
11,Carrot(Local) KG,100.0,110.0,105.0,2013-11-06
12,Cauli Local KG,90.0,100.0,95.0,2013-11-06
13,Chilli Dry KG,160.0,170.0,165.0,2013-11-06
14,Chilli Green KG,60.0,70.0,65.0,2013-11-06
15,Coriander Green KG,140.0,150.0,145.0,2013-11-06
16,Cow pea(Long) KG,80.0,90.0,85.0,2013-11-06
17,Cress Leaf KG,55.0,60.0,58.0,2013-11-06
18,Cucumber(Local) KG,40.0,50.0,45.0,2013-11-06
19,Fish Fresh KG,220.0,230.0,225.0,2013-11-06
20,French Bean(Local) KG,55.0,60.0,58.0,2013-11-06
21,Garlic Dry Chinese KG,90.0,95.0,93.0,2013-11-06
22,Garlic Dry Nepali KG,75.0,80.0,78.0,2013-11-06
23,Ginger KG,100.0,110.0,105.0,2013-11-06
24,Green Peas KG,140.0,150.0,145.0,2013-11-06
25,Lime KG,300.0,400.0,350.0,2013-11-06
26,Mushroom(Kanya) KG,150.0,160.0,155.0,2013-11-06
27,Mustard Leaf KG,50.0,55.0,53.0,2013-11-06
28,Onion Dry (Indian) KG,90.0,100.0,95.0,2013-11-06
29,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-06
30,Papaya(Nepali) KG,60.0,70.0,65.0,2013-11-06
31,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-06
32,Pointed Gourd(Local) KG,90.0,100.0,95.0,2013-11-06
33,Pomegranate KG,280.0,300.0,290.0,2013-11-06
34,Potato Red KG,40.0,45.0,43.0,2013-11-06
35,Potato White KG,38.0,40.0,39.0,2013-11-06
36,Pumpkin KG,20.0,25.0,23.0,2013-11-06
37,Raddish White(Local) KG,20.0,25.0,23.0,2013-11-06
38,Spinach Leaf KG,55.0,60.0,58.0,2013-11-06
39,Squash(Long) KG,40.0,45.0,43.0,2013-11-06
40,Sweet Orange KG,60.0,70.0,65.0,2013-11-06
41,Tamarind KG,70.0,80.0,75.0,2013-11-06
42,Tofu KG,60.0,70.0,65.0,2013-11-06
43,Tomato Big(Nepali) KG,90.0,100.0,95.0,2013-11-06
44,Tomato Small(Local) KG,60.0,70.0,65.0,2013-11-06
45,Turnip A KG,55.0,60.0,58.0,2013-11-06
46,Water Melon(Green) KG,50.0,60.0,55.0,2013-11-06
0,Apple(Jholey) KG,130.0,140.0,135.0,2013-11-07
1,Arum KG,38.0,40.0,39.0,2013-11-07
2,Bamboo Shoot KG,50.0,60.0,55.0,2013-11-07
3,Banana Per Dozen,50.0,60.0,55.0,2013-11-07
4,Barela KG,40.0,50.0,45.0,2013-11-07
5,Bitter Gourd KG,75.0,80.0,78.0,2013-11-07
6,Bottle Gourd KG,40.0,50.0,45.0,2013-11-07
7,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-11-07
8,Brinjal Long KG,55.0,60.0,58.0,2013-11-07
9,Brinjal Round KG,55.0,60.0,58.0,2013-11-07
10,Brocauli KG,70.0,80.0,75.0,2013-11-07
11,Cabbage(Local) KG,40.0,45.0,43.0,2013-11-07
12,Capsicum KG,100.0,120.0,110.0,2013-11-07
13,Carrot(Local) KG,90.0,100.0,95.0,2013-11-07
14,Cauli Local KG,80.0,100.0,90.0,2013-11-07
15,Celery KG,120.0,130.0,125.0,2013-11-07
16,Chilli Dry KG,170.0,180.0,175.0,2013-11-07
17,Chilli Green KG,45.0,50.0,48.0,2013-11-07
18,Christophine KG,18.0,20.0,19.0,2013-11-07
19,Coriander Green KG,130.0,140.0,135.0,2013-11-07
20,Cow pea(Long) KG,110.0,120.0,115.0,2013-11-07
21,Cress Leaf KG,45.0,50.0,48.0,2013-11-07
22,Cucumber(Local) KG,35.0,40.0,38.0,2013-11-07
23,Fennel Leaf KG,55.0,60.0,58.0,2013-11-07
24,Fenugreek Leaf KG,75.0,80.0,78.0,2013-11-07
25,Fish Fresh KG,220.0,230.0,225.0,2013-11-07
26,French Bean(Local) KG,60.0,70.0,65.0,2013-11-07
27,Garlic Dry Chinese KG,90.0,95.0,93.0,2013-11-07
28,Garlic Dry Nepali KG,70.0,80.0,75.0,2013-11-07
29,Garlic Green KG,80.0,90.0,85.0,2013-11-07
30,Ginger KG,100.0,110.0,105.0,2013-11-07
31,Green Peas KG,120.0,130.0,125.0,2013-11-07
32,Lemon KG,30.0,35.0,33.0,2013-11-07
33,Lettuce KG,55.0,60.0,58.0,2013-11-07
34,Lime KG,300.0,400.0,350.0,2013-11-07
35,Mint KG,120.0,130.0,125.0,2013-11-07
36,Mushroom(Kanya) KG,120.0,140.0,130.0,2013-11-07
37,Mustard Leaf KG,40.0,45.0,43.0,2013-11-07
38,Onion Dry (Indian) KG,90.0,100.0,95.0,2013-11-07
39,Onion Green KG,80.0,90.0,85.0,2013-11-07
40,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-07
41,Papaya(Nepali) KG,60.0,70.0,65.0,2013-11-07
42,Parseley KG,140.0,150.0,145.0,2013-11-07
43,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-07
44,Pointed Gourd(Local) KG,90.0,100.0,95.0,2013-11-07
45,Pomegranate KG,280.0,300.0,290.0,2013-11-07
46,Potato Red KG,40.0,45.0,43.0,2013-11-07
47,Potato White KG,38.0,40.0,39.0,2013-11-07
48,Pumpkin KG,18.0,20.0,19.0,2013-11-07
49,Raddish Red KG,40.0,45.0,43.0,2013-11-07
50,Raddish White(Local) KG,18.0,22.0,20.0,2013-11-07
51,Red Cabbbage KG,90.0,100.0,95.0,2013-11-07
52,Smooth Gourd KG,100.0,110.0,105.0,2013-11-07
53,Spinach Leaf KG,45.0,50.0,48.0,2013-11-07
54,Squash(Long) KG,38.0,40.0,39.0,2013-11-07
55,Sugarbeet KG,60.0,70.0,65.0,2013-11-07
56,Sugarcane Per Piece,60.0,70.0,65.0,2013-11-07
57,Sweet Orange KG,60.0,70.0,65.0,2013-11-07
58,Tamarind KG,70.0,80.0,75.0,2013-11-07
59,Tofu KG,60.0,70.0,65.0,2013-11-07
60,Tomato Big(Nepali) KG,90.0,100.0,95.0,2013-11-07
61,Tomato Small(Local) KG,70.0,80.0,75.0,2013-11-07
62,Turnip A KG,55.0,60.0,58.0,2013-11-07
63,Water Melon(Green) KG,50.0,60.0,55.0,2013-11-07
64,Yam KG,45.0,50.0,48.0,2013-11-07
0,Apple(Jholey) KG,120.0,150.0,135.0,2013-11-10
1,Arum KG,35.0,40.0,38.0,2013-11-10
2,Bakula KG,80.0,90.0,85.0,2013-11-10
3,Bamboo Shoot KG,60.0,65.0,63.0,2013-11-10
4,Banana Per Dozen,50.0,60.0,55.0,2013-11-10
5,Barela KG,28.0,35.0,31.0,2013-11-10
6,Bitter Gourd KG,80.0,90.0,85.0,2013-11-10
7,Bottle Gourd KG,40.0,50.0,46.0,2013-11-10
8,Brd Leaf Mustard KG,30.0,40.0,35.0,2013-11-10
9,Brinjal Long KG,55.0,60.0,58.0,2013-11-10
10,Brinjal Round KG,55.0,60.0,58.0,2013-11-10
11,Brocauli KG,80.0,90.0,85.0,2013-11-10
12,Cabbage(Local) KG,35.0,36.0,36.0,2013-11-10
13,Capsicum KG,90.0,100.0,95.0,2013-11-10
14,Carrot(Local) KG,100.0,120.0,110.0,2013-11-10
15,Cauli Local KG,50.0,60.0,55.0,2013-11-10
16,Celery KG,70.0,80.0,75.0,2013-11-10
17,Chilli Dry KG,180.0,200.0,193.0,2013-11-10
18,Chilli Green KG,40.0,45.0,42.0,2013-11-10
19,Christophine KG,16.0,20.0,18.0,2013-11-10
20,Clive Dry KG,140.0,150.0,145.0,2013-11-10
21,Coriander Green KG,60.0,70.0,65.0,2013-11-10
22,Cow pea(Long) KG,100.0,120.0,110.0,2013-11-10
23,Cress Leaf KG,65.0,70.0,68.0,2013-11-10
24,Cucumber(Local) KG,35.0,40.0,38.0,2013-11-10
25,Fennel Leaf KG,70.0,75.0,73.0,2013-11-10
26,Fenugreek Leaf KG,75.0,80.0,78.0,2013-11-10
27,Fish Fresh KG,210.0,225.0,218.0,2013-11-10
28,French Bean(Local) KG,45.0,50.0,48.0,2013-11-10
29,Garlic Dry Chinese KG,100.0,105.0,103.0,2013-11-10
30,Garlic Dry Nepali KG,90.0,100.0,95.0,2013-11-10
31,Garlic Green KG,80.0,90.0,85.0,2013-11-10
32,Ginger KG,100.0,120.0,110.0,2013-11-10
33,Green Peas KG,70.0,80.0,75.0,2013-11-10
34,Lettuce KG,140.0,150.0,145.0,2013-11-10
35,Lime KG,200.0,400.0,300.0,2013-11-10
36,Mint KG,200.0,220.0,210.0,2013-11-10
37,Mombin KG,28.0,32.0,30.0,2013-11-10
38,Mushroom(Kanya) KG,130.0,140.0,135.0,2013-11-10
39,Mustard Leaf KG,50.0,60.0,55.0,2013-11-10
40,Onion Dry (Indian) KG,100.0,110.0,105.0,2013-11-10
41,Onion Green KG,80.0,90.0,85.0,2013-11-10
42,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-10
43,Papaya(Nepali) KG,55.0,60.0,58.0,2013-11-10
44,Parseley KG,200.0,225.0,213.0,2013-11-10
45,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-10
46,Pointed Gourd(Local) KG,70.0,80.0,75.0,2013-11-10
47,Pomegranate KG,250.0,275.0,263.0,2013-11-10
48,Potato Red KG,40.0,42.0,41.0,2013-11-10
49,Potato White KG,32.0,35.0,34.0,2013-11-10
50,Pumpkin KG,20.0,24.0,22.0,2013-11-10
51,Raddish Red KG,40.0,50.0,45.0,2013-11-10
52,Raddish White(Local) KG,24.0,30.0,27.0,2013-11-10
53,Spinach Leaf KG,65.0,70.0,68.0,2013-11-10
54,Sugarbeet KG,90.0,100.0,95.0,2013-11-10
55,Sugarcane Per Piece,50.0,55.0,53.0,2013-11-10
56,Sweet Orange KG,60.0,70.0,65.0,2013-11-10
57,Sweet Potato KG,40.0,50.0,46.0,2013-11-10
58,Tamarind KG,75.0,80.0,78.0,2013-11-10
59,Tofu KG,65.0,70.0,68.0,2013-11-10
60,Tomato Big(Nepali) KG,80.0,90.0,85.0,2013-11-10
61,Tomato Small(Local) KG,50.0,60.0,55.0,2013-11-10
62,Turnip KG,45.0,50.0,48.0,2013-11-10
63,Turnip A KG,50.0,55.0,53.0,2013-11-10
64,Water Melon(Green) KG,50.0,60.0,55.0,2013-11-10
65,Yam KG,50.0,52.0,51.0,2013-11-10
0,Apple(Jholey) KG,130.0,160.0,145.0,2013-11-11
1,Arum KG,35.0,40.0,37.0,2013-11-11
2,Bakula KG,80.0,90.0,85.0,2013-11-11
3,Bamboo Shoot KG,60.0,65.0,63.0,2013-11-11
4,Banana Per Dozen,50.0,60.0,55.0,2013-11-11
5,Barela KG,32.0,36.0,34.0,2013-11-11
6,Bitter Gourd KG,90.0,100.0,95.0,2013-11-11
7,Bottle Gourd KG,40.0,50.0,45.0,2013-11-11
8,Brd Leaf Mustard KG,30.0,35.0,33.0,2013-11-11
9,Brinjal Long KG,50.0,55.0,53.0,2013-11-11
10,Brocauli KG,70.0,80.0,75.0,2013-11-11
11,Cabbage(Local) KG,35.0,38.0,36.0,2013-11-11
12,Capsicum KG,90.0,100.0,95.0,2013-11-11
13,Carrot(Local) KG,100.0,120.0,110.0,2013-11-11
14,Cauli Local KG,45.0,50.0,48.0,2013-11-11
15,Chilli Dry KG,180.0,200.0,190.0,2013-11-11
16,Chilli Green KG,38.0,40.0,39.0,2013-11-11
17,Christophine KG,16.0,20.0,18.0,2013-11-11
18,Clive Dry KG,140.0,150.0,145.0,2013-11-11
19,Coriander Green KG,60.0,70.0,65.0,2013-11-11
20,Cress Leaf KG,50.0,60.0,55.0,2013-11-11
21,Cucumber(Local) KG,35.0,40.0,37.0,2013-11-11
22,Fennel Leaf KG,50.0,60.0,55.0,2013-11-11
23,Fenugreek Leaf KG,50.0,60.0,55.0,2013-11-11
24,Fish Fresh KG,210.0,220.0,215.0,2013-11-11
25,French Bean(Local) KG,40.0,50.0,45.0,2013-11-11
26,Garlic Dry Chinese KG,100.0,110.0,105.0,2013-11-11
27,Garlic Dry Nepali KG,90.0,100.0,95.0,2013-11-11
28,Garlic Green KG,80.0,90.0,85.0,2013-11-11
29,Ginger KG,100.0,120.0,110.0,2013-11-11
30,Green Peas KG,60.0,70.0,65.0,2013-11-11
31,Lettuce KG,90.0,100.0,95.0,2013-11-11
32,Lime KG,200.0,400.0,300.0,2013-11-11
33,Mint KG,200.0,220.0,210.0,2013-11-11
34,Mombin KG,30.0,35.0,32.0,2013-11-11
35,Mushroom(Kanya) KG,120.0,130.0,125.0,2013-11-11
36,Mustard Leaf KG,40.0,45.0,43.0,2013-11-11
37,Onion Dry (Indian) KG,100.0,110.0,105.0,2013-11-11
38,Onion Green KG,70.0,80.0,75.0,2013-11-11
39,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-11
40,Papaya(Nepali) KG,55.0,60.0,58.0,2013-11-11
41,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-11
42,Pointed Gourd(Local) KG,50.0,56.0,54.0,2013-11-11
43,Pomegranate KG,260.0,280.0,270.0,2013-11-11
44,Potato Red KG,35.0,36.0,36.0,2013-11-11
45,Potato White KG,30.0,33.0,32.0,2013-11-11
46,Pumpkin KG,20.0,24.0,22.0,2013-11-11
47,Raddish Red KG,40.0,50.0,45.0,2013-11-11
48,Raddish White(Local) KG,20.0,26.0,24.0,2013-11-11
49,Spinach Leaf KG,50.0,60.0,55.0,2013-11-11
50,Squash(Long) KG,35.0,40.0,38.0,2013-11-11
51,Sugarcane Per Piece,45.0,50.0,48.0,2013-11-11
52,Sweet Orange KG,60.0,70.0,65.0,2013-11-11
53,Sweet Potato KG,40.0,45.0,43.0,2013-11-11
54,Tamarind KG,60.0,70.0,65.0,2013-11-11
55,Tofu KG,65.0,70.0,68.0,2013-11-11
56,Tomato Big(Nepali) KG,80.0,90.0,85.0,2013-11-11
57,Tomato Small(Local) KG,50.0,60.0,55.0,2013-11-11
58,Turnip A KG,55.0,60.0,58.0,2013-11-11
59,Water Melon(Green) KG,50.0,55.0,53.0,2013-11-11
60,Yam KG,40.0,45.0,43.0,2013-11-11
0,Apple(Jholey) KG,130.0,150.0,140.0,2013-11-12
1,Arum KG,35.0,40.0,38.0,2013-11-12
2,Bakula KG,90.0,100.0,95.0,2013-11-12
3,Bamboo Shoot KG,60.0,70.0,65.0,2013-11-12
4,Banana Per Dozen,50.0,60.0,55.0,2013-11-12
5,Barela KG,32.0,36.0,34.0,2013-11-12
6,Bitter Gourd KG,90.0,100.0,95.0,2013-11-12
7,Bottle Gourd KG,40.0,48.0,44.0,2013-11-12
8,Brd Leaf Mustard KG,30.0,35.0,33.0,2013-11-12
9,Brinjal Long KG,55.0,60.0,57.0,2013-11-12
10,Brocauli KG,70.0,80.0,75.0,2013-11-12
11,Cabbage(Local) KG,35.0,38.0,36.0,2013-11-12
12,Capsicum KG,90.0,100.0,95.0,2013-11-12
13,Carrot(Local) KG,90.0,110.0,100.0,2013-11-12
14,Cauli Local KG,65.0,70.0,68.0,2013-11-12
15,Celery KG,140.0,150.0,145.0,2013-11-12
16,Chilli Dry KG,180.0,200.0,190.0,2013-11-12
17,Chilli Green KG,38.0,40.0,39.0,2013-11-12
18,Christophine KG,16.0,18.0,17.0,2013-11-12
19,Clive Dry KG,140.0,150.0,145.0,2013-11-12
20,Coriander Green KG,70.0,80.0,75.0,2013-11-12
21,Cress Leaf KG,55.0,60.0,58.0,2013-11-12
22,Cucumber(Local) KG,35.0,40.0,37.0,2013-11-12
23,Fennel Leaf KG,55.0,60.0,58.0,2013-11-12
24,Fenugreek Leaf KG,50.0,60.0,55.0,2013-11-12
25,Fish Fresh KG,210.0,230.0,220.0,2013-11-12
26,French Bean(Local) KG,40.0,48.0,44.0,2013-11-12
27,Garlic Dry Chinese KG,100.0,105.0,103.0,2013-11-12
28,Garlic Dry Nepali KG,90.0,100.0,95.0,2013-11-12
29,Garlic Green KG,100.0,120.0,110.0,2013-11-12
30,Ginger KG,100.0,120.0,110.0,2013-11-12
31,Green Peas KG,50.0,60.0,55.0,2013-11-12
32,Lettuce KG,150.0,160.0,155.0,2013-11-12
33,Lime KG,200.0,400.0,300.0,2013-11-12
34,Mint KG,200.0,210.0,205.0,2013-11-12
35,Mombin KG,28.0,32.0,30.0,2013-11-12
36,Mushroom(Kanya) KG,120.0,130.0,125.0,2013-11-12
37,Onion Dry (Indian) KG,100.0,110.0,105.0,2013-11-12
38,Onion Green KG,90.0,100.0,95.0,2013-11-12
39,Orange(Nepali) KG,70.0,80.0,75.0,2013-11-12
40,Papaya(Nepali) KG,60.0,65.0,63.0,2013-11-12
41,Parseley KG,225.0,250.0,238.0,2013-11-12
42,Pineapple 1 Pc,80.0,90.0,85.0,2013-11-12
43,Pointed Gourd(Local) KG,48.0,50.0,49.0,2013-11-12
44,Pomegranate KG,250.0,280.0,265.0,2013-11-12
45,Potato Red KG,35.0,36.0,36.0,2013-11-12
46,Potato White KG,32.0,34.0,33.0,2013-11-12
47,Pumpkin KG,20.0,22.0,21.0,2013-11-12
48,Raddish Red KG,35.0,45.0,40.0,2013-11-12
49,Raddish White(Local) KG,22.0,25.0,24.0,2013-11-12
50,Spinach Leaf KG,55.0,60.0,58.0,2013-11-12
51,Squash(Long) KG,40.0,45.0,43.0,2013-11-12
52,Sugarbeet KG,100.0,120.0,110.0,2013-11-12
53,Sugarcane Per Piece,50.0,60.0,55.0,2013-11-12
54,Sweet Orange KG,70.0,80.0,75.0,2013-11-12
55,Sweet Potato KG,35.0,40.0,38.0,2013-11-12
56,Tamarind KG,70.0,80.0,75.0,2013-11-12
57,Tofu KG,65.0,70.0,68.0,2013-11-12
58,Tomato Big(Nepali) KG,85.0,90.0,88.0,2013-11-12
59,Tomato Small(Local) KG,70.0,80.0,75.0,2013-11-12
60,Turnip A KG,50.0,60.0,55.0,2013-11-12
61,Water Melon(Green) KG,55.0,60.0,58.0,2013-11-12
62,Yam KG,38.0,40.0,39.0,2013-11-12
0,Apple(Jholey) KG,130.0,150.0,140.0,2013-11-13
1,Arum KG,35.0,40.0,37.0,2013-11-13
2,Bamboo Shoot KG,70.0,80.0,75.0,2013-11-13
3,Banana Per Dozen,50.0,60.0,55.0,2013-11-13
4,Barela KG,30.0,35.0,32.0,2013-11-13
5,Bitter Gourd KG,80.0,90.0,85.0,2013-11-13
6,Bottle Gourd KG,50.0,55.0,52.0,2013-11-13
7,Brd Leaf Mustard KG,30.0,35.0,33.0,2013-11-13
8,Brinjal Long KG,55.0,60.0,57.0,2013-11-13
9,Brocauli KG,80.0,90.0,85.0,2013-11-13
10,Cabbage(Local) KG,45.0,52.0,49.0,2013-11-13
11,Capsicum KG,100.0,120.0,110.0,2013-11-13
12,Carrot(Local) KG,90.0,110.0,100.0,2013-11-13
13,Cauli Local KG,70.0,80.0,75.0,2013-11-13
14,Celery KG,80.0,90.0,85.0,2013-11-13
15,Chilli Dry KG,180.0,200.0,190.0,2013-11-13
16,Chilli Green KG,40.0,45.0,42.0,2013-11-13
17,Christophine KG,16.0,20.0,18.0,2013-11-13
18,Clive Dry KG,145.0,150.0,148.0,2013-11-13
19,Coriander Green KG,60.0,70.0,65.0,2013-11-13
20,Cow pea(Long) KG,70.0,75.0,73.0,2013-11-13
21,Cress Leaf KG,65.0,70.0,68.0,2013-11-13
22,Cucumber(Local) KG,30.0,36.0,33.0,2013-11-13
23,Drumstick KG,100.0,105.0,103.0,2013-11-13
24,Fennel Leaf KG,60.0,70.0,65.0,2013-11-13
25,Fenugreek Leaf KG,65.0,70.0,68.0,2013-11-13
26,Fish Fresh KG,210.0,220.0,215.0,2013-11-13
27,French Bean(Local) KG,45.0,50.0,47.0,2013-11-13
