,Product,Minimum,Maximum,Average,Date
25,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-24
26,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-24
27,Cress Leaf KG,100.0,110.0,105.0,2019-11-24
28,Cucumber(Hybrid) KG,45.0,50.0,48.0,2019-11-24
29,Cucumber(Local) KG,90.0,100.0,95.0,2019-11-24
30,Fennel Leaf KG,100.0,110.0,105.0,2019-11-24
31,Fenugreek Leaf KG,100.0,110.0,105.0,2019-11-24
32,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-24
33,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-24
34,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-24
35,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-24
36,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-11-24
37,French Bean(Local) KG,110.0,120.0,115.0,2019-11-24
38,French Bean(Rajma) KG,85.0,90.0,88.0,2019-11-24
39,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-24
40,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-24
41,Garlic Green KG,90.0,100.0,95.0,2019-11-24
42,Ginger KG,120.0,130.0,125.0,2019-11-24
43,Green Peas KG,95.0,100.0,98.0,2019-11-24
44,Gundruk KG,230.0,245.0,238.0,2019-11-24
45,Lettuce KG,100.0,110.0,105.0,2019-11-24
46,Lime KG,120.0,130.0,125.0,2019-11-24
47,Mint KG,240.0,250.0,245.0,2019-11-24
48,Mombin KG,50.0,60.0,55.0,2019-11-24
49,Mushroom(Button) KG,390.0,400.0,395.0,2019-11-24
50,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-11-24
51,Mustard Leaf KG,40.0,50.0,45.0,2019-11-24
52,Okara KG,95.0,100.0,98.0,2019-11-24
53,Onion Dry (Indian) KG,175.0,180.0,178.0,2019-11-24
54,Onion Green KG,90.0,100.0,95.0,2019-11-24
55,Orange(Indian) KG,100.0,110.0,105.0,2019-11-24
56,Orange(Nepali) KG,80.0,90.0,85.0,2019-11-24
57,Papaya(Indian) KG,100.0,110.0,105.0,2019-11-24
58,Parseley KG,240.0,250.0,245.0,2019-11-24
59,Pear(Chinese) KG,120.0,130.0,125.0,2019-11-24
60,Pineapple 1 Pc,100.0,110.0,105.0,2019-11-24
61,Pomegranate KG,120.0,130.0,125.0,2019-11-24
62,Potato Red KG,40.0,45.0,43.0,2019-11-24
63,Potato Red(Indian) KG,30.0,32.0,31.0,2019-11-24
64,Potato White KG,33.0,35.0,34.0,2019-11-24
65,Pumpkin KG,40.0,45.0,42.0,2019-11-24
66,Raddish White(Hybrid) KG,35.0,40.0,38.0,2019-11-24
67,Raddish White(Local) KG,35.0,40.0,38.0,2019-11-24
68,Spinach Leaf KG,100.0,110.0,105.0,2019-11-24
69,Squash(Round) KG,50.0,60.0,55.0,2019-11-24
70,Sugarbeet KG,80.0,90.0,85.0,2019-11-24
71,Sweet Orange KG,140.0,150.0,145.0,2019-11-24
72,Sword Bean KG,95.0,100.0,98.0,2019-11-24
73,Tamarind KG,130.0,140.0,135.0,2019-11-24
74,Tofu KG,90.0,100.0,95.0,2019-11-24
75,Tomato Big(Indian) KG,50.0,60.0,55.0,2019-11-24
76,Tomato Big(Nepali) KG,50.0,60.0,55.0,2019-11-24
77,Tomato Small(Local) KG,30.0,35.0,33.0,2019-11-24
78,Tomato Small(Tunnel) KG,45.0,50.0,48.0,2019-11-24
79,Turnip A KG,50.0,60.0,55.0,2019-11-24
80,Water Melon(Green) KG,55.0,60.0,58.0,2019-11-24
81,Yam KG,50.0,60.0,55.0,2019-11-24
0,Apple(Jholey) KG,90.0,100.0,95.0,2019-11-25
1,Arum KG,45.0,50.0,48.0,2019-11-25
2,Bakula KG,95.0,100.0,98.0,2019-11-25
3,Bamboo Shoot KG,110.0,120.0,115.0,2019-11-25
4,Banana Per Dozen,80.0,90.0,85.0,2019-11-25
5,Barela KG,35.0,40.0,38.0,2019-11-25
6,Bitter Gourd KG,60.0,70.0,65.0,2019-11-25
7,Bottle Gourd KG,45.0,50.0,48.0,2019-11-25
8,Brd Leaf Mustard KG,40.0,50.0,45.0,2019-11-25
9,Brinjal Long KG,30.0,40.0,35.0,2019-11-25
10,Brinjal Round KG,30.0,40.0,35.0,2019-11-25
11,Brocauli KG,80.0,90.0,85.0,2019-11-25
12,Cabbage KG,75.0,80.0,78.0,2019-11-25
13,Cabbage(Local) KG,55.0,60.0,58.0,2019-11-25
14,Capsicum KG,50.0,60.0,55.0,2019-11-25
15,Carrot(Local) KG,95.0,100.0,98.0,2019-11-25
16,Carrot(Terai) KG,80.0,85.0,82.0,2019-11-25
17,Cauli Local KG,85.0,90.0,88.0,2019-11-25
18,Cauli Terai KG,75.0,80.0,78.0,2019-11-25
19,Celery KG,240.0,250.0,245.0,2019-11-25
20,Chilli Dry KG,340.0,350.0,345.0,2019-11-25
21,Chilli Green KG,50.0,60.0,55.0,2019-11-25
22,Chilli Green(Akbare) KG,170.0,180.0,175.0,2019-11-25
23,Christophine KG,15.0,20.0,18.0,2019-11-25
24,Coriander Green KG,90.0,100.0,95.0,2019-11-25
25,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-25
26,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-25
27,Cress Leaf KG,90.0,100.0,95.0,2019-11-25
28,Cucumber(Hybrid) KG,50.0,60.0,55.0,2019-11-25
29,Cucumber(Local) KG,100.0,110.0,105.0,2019-11-25
30,Fennel Leaf KG,90.0,100.0,95.0,2019-11-25
31,Fenugreek Leaf KG,90.0,100.0,95.0,2019-11-25
32,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-25
33,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-25
34,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-25
35,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-25
36,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-11-25
37,French Bean(Local) KG,110.0,120.0,115.0,2019-11-25
38,French Bean(Rajma) KG,90.0,100.0,95.0,2019-11-25
39,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-25
40,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-25
41,Garlic Green KG,90.0,100.0,95.0,2019-11-25
42,Ginger KG,120.0,130.0,125.0,2019-11-25
43,Green Peas KG,100.0,110.0,105.0,2019-11-25
44,Gundruk KG,230.0,240.0,235.0,2019-11-25
45,Lettuce KG,50.0,60.0,55.0,2019-11-25
46,Lime KG,120.0,130.0,125.0,2019-11-25
47,Mint KG,240.0,250.0,245.0,2019-11-25
48,Mombin KG,45.0,50.0,48.0,2019-11-25
49,Mushroom(Button) KG,390.0,400.0,395.0,2019-11-25
50,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-11-25
51,Mustard Leaf KG,40.0,50.0,45.0,2019-11-25
52,Okara KG,95.0,100.0,98.0,2019-11-25
53,Onion Dry (Indian) KG,175.0,180.0,177.0,2019-11-25
54,Onion Green KG,90.0,100.0,95.0,2019-11-25
55,Orange(Indian) KG,100.0,110.0,105.0,2019-11-25
56,Orange(Nepali) KG,90.0,100.0,95.0,2019-11-25
57,Papaya(Indian) KG,100.0,110.0,105.0,2019-11-25
58,Parseley KG,240.0,250.0,245.0,2019-11-25
59,Pear(Chinese) KG,120.0,130.0,125.0,2019-11-25
60,Pineapple 1 Pc,110.0,120.0,115.0,2019-11-25
61,Pointed Gourd(Local) KG,75.0,80.0,78.0,2019-11-25
62,Pomegranate KG,120.0,130.0,125.0,2019-11-25
63,Potato Red KG,43.0,45.0,44.0,2019-11-25
64,Potato Red(Indian) KG,30.0,32.0,31.0,2019-11-25
65,Potato White KG,33.0,35.0,34.0,2019-11-25
66,Pumpkin KG,40.0,45.0,42.0,2019-11-25
67,Raddish White(Hybrid) KG,45.0,50.0,48.0,2019-11-25
68,Raddish White(Local) KG,45.0,50.0,48.0,2019-11-25
69,Spinach Leaf KG,90.0,100.0,95.0,2019-11-25
70,Squash(Round) KG,50.0,60.0,55.0,2019-11-25
71,Sugarbeet KG,80.0,90.0,85.0,2019-11-25
72,Sweet Orange KG,140.0,150.0,145.0,2019-11-25
73,Sword Bean KG,95.0,100.0,98.0,2019-11-25
74,Tamarind KG,130.0,140.0,135.0,2019-11-25
75,Tofu KG,90.0,100.0,95.0,2019-11-25
76,Tomato Big(Indian) KG,50.0,60.0,55.0,2019-11-25
77,Tomato Big(Nepali) KG,50.0,60.0,55.0,2019-11-25
78,Tomato Small(Local) KG,25.0,35.0,30.0,2019-11-25
79,Tomato Small(Tunnel) KG,30.0,40.0,35.0,2019-11-25
80,Turnip A KG,50.0,60.0,55.0,2019-11-25
81,Water Melon(Green) KG,55.0,60.0,58.0,2019-11-25
82,Yam KG,45.0,50.0,48.0,2019-11-25
0,Apple(Jholey) KG,90.0,100.0,95.0,2019-11-26
1,Arum KG,50.0,60.0,55.0,2019-11-26
2,Bakula KG,90.0,100.0,95.0,2019-11-26
3,Bamboo Shoot KG,110.0,120.0,115.0,2019-11-26
4,Banana Per Dozen,80.0,90.0,85.0,2019-11-26
5,Barela KG,35.0,40.0,38.0,2019-11-26
6,Bitter Gourd KG,65.0,70.0,68.0,2019-11-26
7,Bottle Gourd KG,45.0,50.0,48.0,2019-11-26
8,Brd Leaf Mustard KG,40.0,50.0,45.0,2019-11-26
9,Brinjal Long KG,35.0,40.0,38.0,2019-11-26
10,Brinjal Round KG,35.0,40.0,38.0,2019-11-26
11,Brocauli KG,90.0,100.0,95.0,2019-11-26
12,Cabbage KG,50.0,55.0,52.0,2019-11-26
13,Cabbage(Local) KG,50.0,55.0,52.0,2019-11-26
14,Capsicum KG,60.0,70.0,65.0,2019-11-26
15,Carrot(Local) KG,95.0,100.0,98.0,2019-11-26
16,Carrot(Terai) KG,80.0,90.0,84.0,2019-11-26
17,Cauli Local KG,75.0,80.0,78.0,2019-11-26
18,Cauli Terai KG,70.0,75.0,72.0,2019-11-26
19,Celery KG,240.0,250.0,245.0,2019-11-26
20,Chilli Dry KG,340.0,350.0,345.0,2019-11-26
21,Chilli Green KG,50.0,60.0,55.0,2019-11-26
22,Chilli Green(Akbare) KG,170.0,180.0,175.0,2019-11-26
23,Chilli Green(Bullet) KG,50.0,60.0,55.0,2019-11-26
24,Christophine KG,15.0,20.0,18.0,2019-11-26
25,Coriander Green KG,90.0,100.0,95.0,2019-11-26
26,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-26
27,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-26
28,Cress Leaf KG,90.0,100.0,95.0,2019-11-26
29,Cucumber(Hybrid) KG,50.0,60.0,55.0,2019-11-26
30,Cucumber(Local) KG,100.0,110.0,105.0,2019-11-26
31,Fennel Leaf KG,90.0,100.0,95.0,2019-11-26
32,Fenugreek Leaf KG,90.0,100.0,95.0,2019-11-26
33,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-26
34,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-26
35,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-26
36,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-26
37,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-11-26
38,French Bean(Local) KG,110.0,120.0,115.0,2019-11-26
39,French Bean(Rajma) KG,95.0,100.0,98.0,2019-11-26
40,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-26
41,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-26
42,Garlic Green KG,140.0,150.0,145.0,2019-11-26
43,Ginger KG,120.0,130.0,125.0,2019-11-26
44,Green Peas KG,110.0,120.0,115.0,2019-11-26
45,Gundruk KG,230.0,240.0,235.0,2019-11-26
46,Lettuce KG,50.0,60.0,55.0,2019-11-26
47,Lime KG,140.0,150.0,145.0,2019-11-26
48,Mint KG,240.0,250.0,245.0,2019-11-26
49,Mombin KG,45.0,50.0,48.0,2019-11-26
50,Mushroom(Button) KG,340.0,350.0,345.0,2019-11-26
51,Mushroom(Kanya) KG,160.0,170.0,165.0,2019-11-26
52,Mustard Leaf KG,40.0,50.0,45.0,2019-11-26
53,Okara KG,95.0,100.0,98.0,2019-11-26
54,Onion Dry (Indian) KG,180.0,200.0,192.0,2019-11-26
55,Onion Green KG,90.0,100.0,95.0,2019-11-26
56,Orange(Indian) KG,100.0,110.0,105.0,2019-11-26
57,Orange(Nepali) KG,80.0,90.0,85.0,2019-11-26
58,Papaya(Indian) KG,100.0,110.0,105.0,2019-11-26
59,Parseley KG,240.0,250.0,245.0,2019-11-26
60,Pear(Chinese) KG,120.0,130.0,125.0,2019-11-26
61,Pineapple 1 Pc,100.0,110.0,105.0,2019-11-26
62,Pointed Gourd(Local) KG,65.0,70.0,68.0,2019-11-26
63,Pomegranate KG,120.0,130.0,125.0,2019-11-26
64,Potato Red KG,42.0,44.0,43.0,2019-11-26
65,Potato Red(Indian) KG,35.0,37.0,36.0,2019-11-26
66,Potato White KG,40.0,42.0,41.0,2019-11-26
67,Pumpkin KG,40.0,45.0,42.0,2019-11-26
68,Raddish White(Hybrid) KG,40.0,50.0,45.0,2019-11-26
69,Raddish White(Local) KG,40.0,45.0,42.0,2019-11-26
70,Spinach Leaf KG,90.0,100.0,95.0,2019-11-26
71,Squash(Round) KG,50.0,60.0,55.0,2019-11-26
72,Sugarbeet KG,80.0,90.0,85.0,2019-11-26
73,Sweet Orange KG,140.0,150.0,145.0,2019-11-26
74,Sword Bean KG,90.0,100.0,95.0,2019-11-26
75,Tamarind KG,130.0,140.0,135.0,2019-11-26
76,Tofu KG,90.0,100.0,95.0,2019-11-26
77,Tomato Big(Indian) KG,50.0,60.0,55.0,2019-11-26
78,Tomato Big(Nepali) KG,50.0,60.0,55.0,2019-11-26
79,Tomato Small(Local) KG,25.0,30.0,28.0,2019-11-26
80,Tomato Small(Tunnel) KG,25.0,35.0,30.0,2019-11-26
81,Turnip A KG,50.0,60.0,55.0,2019-11-26
82,Water Melon(Green) KG,50.0,60.0,55.0,2019-11-26
83,Yam KG,45.0,50.0,48.0,2019-11-26
0,Apple(Jholey) KG,90.0,100.0,95.0,2019-11-27
1,Arum KG,45.0,50.0,48.0,2019-11-27
2,Bakula KG,90.0,100.0,95.0,2019-11-27
3,Bamboo Shoot KG,110.0,120.0,115.0,2019-11-27
4,Banana Per Dozen,80.0,90.0,85.0,2019-11-27
5,Barela KG,45.0,50.0,48.0,2019-11-27
6,Bitter Gourd KG,75.0,80.0,78.0,2019-11-27
7,Bottle Gourd KG,45.0,50.0,48.0,2019-11-27
8,Brd Leaf Mustard KG,35.0,40.0,38.0,2019-11-27
9,Brinjal Long KG,30.0,40.0,35.0,2019-11-27
10,Brinjal Round KG,30.0,40.0,35.0,2019-11-27
11,Brocauli KG,90.0,100.0,95.0,2019-11-27
12,Cabbage KG,50.0,60.0,55.0,2019-11-27
13,Cabbage(Local) KG,50.0,60.0,55.0,2019-11-27
14,Capsicum KG,65.0,70.0,68.0,2019-11-27
15,Carrot(Local) KG,95.0,100.0,98.0,2019-11-27
16,Carrot(Terai) KG,80.0,90.0,85.0,2019-11-27
17,Cauli Local KG,80.0,90.0,85.0,2019-11-27
18,Cauli Terai KG,70.0,80.0,75.0,2019-11-27
19,Celery KG,240.0,250.0,245.0,2019-11-27
20,Chilli Dry KG,340.0,350.0,345.0,2019-11-27
21,Chilli Green KG,50.0,60.0,55.0,2019-11-27
22,Chilli Green(Akbare) KG,170.0,180.0,175.0,2019-11-27
23,Chilli Green(Bullet) KG,50.0,60.0,55.0,2019-11-27
24,Christophine KG,15.0,20.0,18.0,2019-11-27
25,Coriander Green KG,90.0,100.0,95.0,2019-11-27
26,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-27
27,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-27
28,Cress Leaf KG,90.0,100.0,95.0,2019-11-27
29,Cucumber(Hybrid) KG,50.0,60.0,55.0,2019-11-27
30,Cucumber(Local) KG,110.0,120.0,115.0,2019-11-27
31,Fennel Leaf KG,90.0,100.0,95.0,2019-11-27
32,Fenugreek Leaf KG,90.0,100.0,95.0,2019-11-27
33,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-27
34,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-27
35,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-27
36,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-27
37,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-11-27
38,French Bean(Local) KG,110.0,120.0,115.0,2019-11-27
39,French Bean(Rajma) KG,95.0,100.0,98.0,2019-11-27
40,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-27
41,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-27
42,Garlic Green KG,140.0,150.0,145.0,2019-11-27
43,Ginger KG,120.0,130.0,125.0,2019-11-27
44,Green Peas KG,100.0,110.0,105.0,2019-11-27
45,Gundruk KG,230.0,240.0,235.0,2019-11-27
46,Lettuce KG,50.0,60.0,55.0,2019-11-27
47,Lime KG,140.0,150.0,145.0,2019-11-27
48,Mint KG,240.0,250.0,245.0,2019-11-27
49,Mombin KG,45.0,50.0,48.0,2019-11-27
50,Mushroom(Button) KG,340.0,350.0,345.0,2019-11-27
51,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-11-27
52,Mustard Leaf KG,40.0,50.0,45.0,2019-11-27
53,Okara KG,95.0,100.0,98.0,2019-11-27
54,Onion Dry (Indian) KG,175.0,190.0,182.0,2019-11-27
55,Onion Green KG,90.0,100.0,95.0,2019-11-27
56,Orange(Indian) KG,100.0,110.0,105.0,2019-11-27
57,Orange(Nepali) KG,80.0,90.0,85.0,2019-11-27
58,Papaya(Indian) KG,100.0,110.0,105.0,2019-11-27
59,Parseley KG,240.0,250.0,245.0,2019-11-27
60,Pear(Chinese) KG,120.0,130.0,125.0,2019-11-27
61,Pineapple 1 Pc,100.0,110.0,105.0,2019-11-27
62,Pointed Gourd(Local) KG,65.0,70.0,68.0,2019-11-27
63,Pomegranate KG,120.0,130.0,125.0,2019-11-27
64,Potato Red KG,44.0,46.0,45.0,2019-11-27
65,Potato Red(Indian) KG,35.0,38.0,36.0,2019-11-27
66,Potato White KG,40.0,42.0,41.0,2019-11-27
67,Pumpkin KG,40.0,45.0,42.0,2019-11-27
68,Raddish White(Hybrid) KG,40.0,45.0,42.0,2019-11-27
69,Raddish White(Local) KG,40.0,45.0,42.0,2019-11-27
70,Spinach Leaf KG,90.0,100.0,95.0,2019-11-27
71,Squash(Round) KG,50.0,60.0,55.0,2019-11-27
72,Sugarbeet KG,80.0,90.0,85.0,2019-11-27
73,Sweet Orange KG,140.0,150.0,145.0,2019-11-27
74,Sword Bean KG,95.0,100.0,98.0,2019-11-27
75,Tamarind KG,130.0,140.0,135.0,2019-11-27
76,Tofu KG,90.0,100.0,95.0,2019-11-27
77,Tomato Big(Indian) KG,50.0,60.0,55.0,2019-11-27
78,Tomato Big(Nepali) KG,50.0,60.0,55.0,2019-11-27
79,Tomato Small(Local) KG,20.0,30.0,25.0,2019-11-27
80,Tomato Small(Tunnel) KG,20.0,30.0,25.0,2019-11-27
81,Turnip A KG,50.0,60.0,55.0,2019-11-27
82,Water Melon(Green) KG,55.0,60.0,58.0,2019-11-27
83,Yam KG,45.0,50.0,48.0,2019-11-27
0,Apple(Jholey) KG,90.0,100.0,95.0,2019-11-28
1,Arum KG,45.0,50.0,48.0,2019-11-28
2,Bakula KG,90.0,100.0,95.0,2019-11-28
3,Bamboo Shoot KG,110.0,120.0,115.0,2019-11-28
4,Banana Per Dozen,80.0,90.0,85.0,2019-11-28
5,Barela KG,40.0,50.0,45.0,2019-11-28
6,Bitter Gourd KG,75.0,80.0,78.0,2019-11-28
7,Bottle Gourd KG,45.0,50.0,48.0,2019-11-28
8,Brd Leaf Mustard KG,30.0,40.0,35.0,2019-11-28
9,Brinjal Long KG,35.0,40.0,38.0,2019-11-28
10,Brinjal Round KG,35.0,40.0,38.0,2019-11-28
11,Brocauli KG,90.0,100.0,95.0,2019-11-28
12,Cabbage KG,50.0,60.0,55.0,2019-11-28
13,Cabbage(Local) KG,50.0,60.0,55.0,2019-11-28
14,Capsicum KG,60.0,65.0,62.0,2019-11-28
15,Carrot(Local) KG,90.0,95.0,92.0,2019-11-28
16,Carrot(Terai) KG,80.0,85.0,82.0,2019-11-28
17,Cauli Local KG,75.0,80.0,78.0,2019-11-28
18,Cauli Terai KG,70.0,75.0,72.0,2019-11-28
19,Celery KG,240.0,250.0,245.0,2019-11-28
20,Chilli Dry KG,340.0,350.0,345.0,2019-11-28
21,Chilli Green KG,50.0,60.0,55.0,2019-11-28
22,Chilli Green(Akbare) KG,180.0,190.0,185.0,2019-11-28
23,Chilli Green(Bullet) KG,50.0,60.0,55.0,2019-11-28
24,Christophine KG,15.0,20.0,18.0,2019-11-28
25,Coriander Green KG,90.0,100.0,95.0,2019-11-28
26,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-28
27,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-28
28,Cress Leaf KG,90.0,100.0,95.0,2019-11-28
29,Cucumber(Hybrid) KG,50.0,60.0,55.0,2019-11-28
30,Cucumber(Local) KG,100.0,110.0,105.0,2019-11-28
31,Fennel Leaf KG,90.0,100.0,95.0,2019-11-28
32,Fenugreek Leaf KG,90.0,100.0,95.0,2019-11-28
33,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-28
34,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-28
35,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-28
36,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-28
37,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-11-28
38,French Bean(Local) KG,110.0,120.0,115.0,2019-11-28
39,French Bean(Rajma) KG,95.0,100.0,98.0,2019-11-28
40,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-28
41,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-28
42,Garlic Green KG,140.0,150.0,145.0,2019-11-28
43,Ginger KG,120.0,130.0,125.0,2019-11-28
44,Green Peas KG,110.0,120.0,115.0,2019-11-28
45,Gundruk KG,230.0,240.0,235.0,2019-11-28
46,Lettuce KG,50.0,60.0,55.0,2019-11-28
47,Lime KG,140.0,150.0,145.0,2019-11-28
48,Mint KG,240.0,250.0,245.0,2019-11-28
49,Mombin KG,45.0,50.0,48.0,2019-11-28
50,Mushroom(Button) KG,340.0,350.0,345.0,2019-11-28
51,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-11-28
52,Mustard Leaf KG,40.0,50.0,45.0,2019-11-28
53,Okara KG,95.0,100.0,98.0,2019-11-28
54,Onion Dry (Indian) KG,175.0,190.0,182.0,2019-11-28
55,Onion Green KG,90.0,100.0,95.0,2019-11-28
56,Orange(Indian) KG,100.0,110.0,105.0,2019-11-28
57,Orange(Nepali) KG,80.0,90.0,85.0,2019-11-28
58,Papaya(Indian) KG,110.0,120.0,115.0,2019-11-28
59,Parseley KG,240.0,250.0,245.0,2019-11-28
60,Pear(Chinese) KG,120.0,130.0,125.0,2019-11-28
61,Pineapple 1 Pc,100.0,110.0,105.0,2019-11-28
62,Pointed Gourd(Local) KG,75.0,80.0,78.0,2019-11-28
63,Pomegranate KG,120.0,130.0,125.0,2019-11-28
64,Potato Red KG,44.0,46.0,45.0,2019-11-28
65,Potato Red(Indian) KG,35.0,37.0,36.0,2019-11-28
66,Potato White KG,40.0,42.0,41.0,2019-11-28
67,Pumpkin KG,40.0,45.0,42.0,2019-11-28
68,Raddish White(Hybrid) KG,40.0,50.0,45.0,2019-11-28
69,Raddish White(Local) KG,40.0,50.0,45.0,2019-11-28
70,Spinach Leaf KG,90.0,100.0,95.0,2019-11-28
71,Squash(Round) KG,50.0,60.0,55.0,2019-11-28
72,Sugarbeet KG,80.0,90.0,85.0,2019-11-28
73,Sweet Orange KG,140.0,150.0,145.0,2019-11-28
74,Sword Bean KG,95.0,100.0,98.0,2019-11-28
75,Tamarind KG,130.0,140.0,135.0,2019-11-28
76,Tofu KG,90.0,100.0,95.0,2019-11-28
77,Tomato Big(Indian) KG,50.0,60.0,55.0,2019-11-28
78,Tomato Big(Nepali) KG,50.0,60.0,55.0,2019-11-28
79,Tomato Small(Local) KG,20.0,25.0,22.0,2019-11-28
80,Tomato Small(Tunnel) KG,20.0,30.0,25.0,2019-11-28
81,Turnip A KG,40.0,50.0,45.0,2019-11-28
82,Water Melon(Green) KG,55.0,60.0,58.0,2019-11-28
83,Yam KG,45.0,50.0,48.0,2019-11-28
0,Apple(Jholey) KG,90.0,100.0,95.0,2019-11-29
1,Arum KG,50.0,60.0,55.0,2019-11-29
2,Bakula KG,100.0,110.0,105.0,2019-11-29
3,Bamboo Shoot KG,110.0,120.0,115.0,2019-11-29
4,Banana Per Dozen,80.0,90.0,85.0,2019-11-29
5,Barela KG,50.0,55.0,52.0,2019-11-29
6,Bitter Gourd KG,75.0,80.0,78.0,2019-11-29
7,Bottle Gourd KG,50.0,55.0,52.0,2019-11-29
8,Brd Leaf Mustard KG,30.0,40.0,35.0,2019-11-29
9,Brinjal Long KG,30.0,40.0,35.0,2019-11-29
10,Brinjal Round KG,30.0,40.0,35.0,2019-11-29
11,Brocauli KG,90.0,100.0,95.0,2019-11-29
12,Cabbage KG,50.0,60.0,55.0,2019-11-29
13,Cabbage(Local) KG,50.0,60.0,55.0,2019-11-29
14,Capsicum KG,75.0,80.0,78.0,2019-11-29
15,Carrot(Local) KG,95.0,100.0,98.0,2019-11-29
16,Carrot(Terai) KG,80.0,90.0,85.0,2019-11-29
17,Cauli Local KG,80.0,90.0,85.0,2019-11-29
18,Cauli Terai KG,70.0,80.0,75.0,2019-11-29
19,Celery KG,240.0,250.0,245.0,2019-11-29
20,Chilli Dry KG,340.0,350.0,345.0,2019-11-29
21,Chilli Green KG,50.0,60.0,55.0,2019-11-29
22,Chilli Green(Akbare) KG,180.0,190.0,185.0,2019-11-29
23,Chilli Green(Bullet) KG,50.0,60.0,55.0,2019-11-29
24,Christophine KG,15.0,20.0,18.0,2019-11-29
25,Coriander Green KG,80.0,90.0,85.0,2019-11-29
26,Cow pea(Long) KG,50.0,60.0,55.0,2019-11-29
27,Cowpea(Short) KG,50.0,60.0,55.0,2019-11-29
28,Cress Leaf KG,90.0,100.0,95.0,2019-11-29
29,Cucumber(Hybrid) KG,50.0,60.0,55.0,2019-11-29
30,Cucumber(Local) KG,100.0,110.0,105.0,2019-11-29
31,Fennel Leaf KG,90.0,100.0,95.0,2019-11-29
32,Fenugreek Leaf KG,90.0,100.0,95.0,2019-11-29
33,Fish Fresh(Bachuwa) KG,215.0,220.0,218.0,2019-11-29
34,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-11-29
35,Fish Fresh(Mungari) KG,235.0,240.0,238.0,2019-11-29
36,Fish Fresh(Rahu) KG,280.0,285.0,283.0,2019-11-29
37,French Bean(Hybrid) KG,130.0,140.0,135.0,2019-11-29
38,French Bean(Local) KG,130.0,140.0,135.0,2019-11-29
39,French Bean(Rajma) KG,95.0,100.0,98.0,2019-11-29
40,Garlic Dry Chinese KG,190.0,200.0,195.0,2019-11-29
41,Garlic Dry Nepali KG,190.0,200.0,195.0,2019-11-29
42,Garlic Green KG,140.0,150.0,145.0,2019-11-29
43,Ginger KG,120.0,130.0,125.0,2019-11-29
44,Green Peas KG,110.0,120.0,115.0,2019-11-29
45,Gundruk KG,230.0,240.0,235.0,2019-11-29
46,Lettuce KG,50.0,60.0,55.0,2019-11-29
