,Product,Minimum,Maximum,Average,Date
22,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-17
23,Fish Fresh KG,235.0,240.0,238.0,2018-05-17
24,French Bean(Local) KG,40.0,45.0,42.0,2018-05-17
25,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-17
26,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-17
27,Garlic Green KG,70.0,80.0,75.0,2018-05-17
28,Ginger KG,90.0,100.0,97.0,2018-05-17
29,Grapes(Green) KG,220.0,230.0,225.0,2018-05-17
30,Gundruk KG,150.0,160.0,155.0,2018-05-17
31,Jack Fruit KG,40.0,50.0,45.0,2018-05-17
32,Knolkhol KG,50.0,60.0,55.0,2018-05-17
33,Lettuce KG,90.0,95.0,93.0,2018-05-17
34,Lime KG,150.0,200.0,175.0,2018-05-17
35,Mango(Maldah) KG,130.0,140.0,135.0,2018-05-17
36,Mint KG,140.0,150.0,145.0,2018-05-17
37,Mushroom(Kanya) KG,170.0,180.0,175.0,2018-05-17
38,Mustard Leaf KG,50.0,60.0,55.0,2018-05-17
39,Neuro KG,90.0,95.0,93.0,2018-05-17
40,Okara KG,40.0,45.0,42.0,2018-05-17
41,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-17
42,Onion Green KG,70.0,80.0,75.0,2018-05-17
43,Papaya(Nepali) KG,90.0,100.0,95.0,2018-05-17
44,Parseley KG,140.0,150.0,145.0,2018-05-17
45,Pear(Local) KG,150.0,160.0,155.0,2018-05-17
46,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-17
47,Pointed Gourd(Local) KG,35.0,40.0,38.0,2018-05-17
48,Pomegranate KG,270.0,280.0,275.0,2018-05-17
49,Potato Red KG,28.0,30.0,29.0,2018-05-17
50,Potato White KG,25.0,28.0,26.0,2018-05-17
51,Pumpkin KG,25.0,30.0,28.0,2018-05-17
52,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-17
53,Red Cabbbage KG,40.0,50.0,45.0,2018-05-17
54,Smooth Gourd KG,45.0,50.0,48.0,2018-05-17
55,Snake Gourd KG,35.0,40.0,38.0,2018-05-17
56,Spinach Leaf KG,90.0,95.0,93.0,2018-05-17
57,Squash(Long) KG,15.0,20.0,18.0,2018-05-17
58,Sugarbeet KG,50.0,60.0,55.0,2018-05-17
59,Sweet Orange KG,150.0,160.0,155.0,2018-05-17
60,Tamarind KG,140.0,150.0,145.0,2018-05-17
61,Tofu KG,60.0,70.0,65.0,2018-05-17
62,Tomato Big(Nepali) KG,35.0,40.0,38.0,2018-05-17
63,Tomato Small(Local) KG,35.0,40.0,38.0,2018-05-17
64,Turnip A KG,90.0,95.0,93.0,2018-05-17
65,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-17
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-18
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-18
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-18
3,Bitter Gourd KG,35.0,40.0,38.0,2018-05-18
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-18
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2018-05-18
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-18
7,Brinjal Round KG,35.0,40.0,38.0,2018-05-18
8,Brocauli KG,90.0,95.0,93.0,2018-05-18
9,Cabbage(Local) KG,25.0,28.0,26.0,2018-05-18
10,Capsicum KG,35.0,40.0,38.0,2018-05-18
11,Carrot(Local) KG,45.0,50.0,48.0,2018-05-18
12,Cauli Local KG,25.0,30.0,28.0,2018-05-18
13,Celery KG,140.0,150.0,145.0,2018-05-18
14,Chilli Dry KG,190.0,200.0,195.0,2018-05-18
15,Chilli Green KG,45.0,50.0,48.0,2018-05-18
16,Clive Green KG,90.0,100.0,95.0,2018-05-18
17,Coriander Green KG,100.0,110.0,105.0,2018-05-18
18,Cow pea(Long) KG,40.0,45.0,42.0,2018-05-18
19,Cress Leaf KG,90.0,95.0,93.0,2018-05-18
20,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-18
21,Fennel Leaf KG,90.0,95.0,93.0,2018-05-18
22,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-18
23,Fish Fresh KG,235.0,240.0,238.0,2018-05-18
24,French Bean(Local) KG,35.0,40.0,38.0,2018-05-18
25,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-18
26,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-18
27,Garlic Green KG,60.0,70.0,65.0,2018-05-18
28,Ginger KG,85.0,90.0,88.0,2018-05-18
29,Grapes(Green) KG,220.0,230.0,225.0,2018-05-18
30,Gundruk KG,150.0,160.0,155.0,2018-05-18
31,Jack Fruit KG,40.0,50.0,45.0,2018-05-18
32,Knolkhol KG,50.0,60.0,55.0,2018-05-18
33,Lettuce KG,90.0,95.0,93.0,2018-05-18
34,Lime KG,150.0,200.0,175.0,2018-05-18
35,Mango(Maldah) KG,120.0,130.0,125.0,2018-05-18
36,Mint KG,140.0,150.0,145.0,2018-05-18
37,Mushroom(Kanya) KG,170.0,180.0,175.0,2018-05-18
38,Mustard Leaf KG,50.0,60.0,55.0,2018-05-18
39,Neuro KG,90.0,95.0,93.0,2018-05-18
40,Okara KG,35.0,40.0,38.0,2018-05-18
41,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-18
42,Onion Green KG,70.0,80.0,75.0,2018-05-18
43,Papaya(Nepali) KG,100.0,110.0,105.0,2018-05-18
44,Parseley KG,140.0,150.0,145.0,2018-05-18
45,Pear(Local) KG,150.0,160.0,155.0,2018-05-18
46,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-18
47,Pointed Gourd(Local) KG,40.0,45.0,42.0,2018-05-18
48,Pomegranate KG,270.0,280.0,275.0,2018-05-18
49,Potato Red KG,25.0,30.0,28.0,2018-05-18
50,Potato White KG,25.0,28.0,26.0,2018-05-18
51,Pumpkin KG,25.0,30.0,28.0,2018-05-18
52,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-18
53,Red Cabbbage KG,40.0,50.0,45.0,2018-05-18
54,Smooth Gourd KG,45.0,50.0,48.0,2018-05-18
55,Snake Gourd KG,35.0,40.0,38.0,2018-05-18
56,Spinach Leaf KG,90.0,95.0,93.0,2018-05-18
57,Squash(Long) KG,18.0,20.0,19.0,2018-05-18
58,Sugarbeet KG,50.0,60.0,55.0,2018-05-18
59,Sweet Orange KG,150.0,160.0,155.0,2018-05-18
60,Tamarind KG,140.0,150.0,145.0,2018-05-18
61,Tofu KG,60.0,70.0,65.0,2018-05-18
62,Tomato Big(Nepali) KG,35.0,40.0,38.0,2018-05-18
63,Tomato Small(Local) KG,25.0,30.0,28.0,2018-05-18
64,Turnip A KG,90.0,95.0,93.0,2018-05-18
65,Water Melon(Green) KG,20.0,25.0,22.0,2018-05-18
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-19
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-19
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-19
3,Bitter Gourd KG,35.0,40.0,38.0,2018-05-19
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-19
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2018-05-19
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-19
7,Brinjal Round KG,35.0,40.0,38.0,2018-05-19
8,Brocauli KG,90.0,95.0,93.0,2018-05-19
9,Cabbage(Local) KG,25.0,28.0,26.0,2018-05-19
10,Capsicum KG,35.0,40.0,38.0,2018-05-19
11,Carrot(Local) KG,45.0,50.0,48.0,2018-05-19
12,Cauli Local KG,25.0,30.0,28.0,2018-05-19
13,Celery KG,140.0,150.0,145.0,2018-05-19
14,Chilli Dry KG,190.0,200.0,195.0,2018-05-19
15,Chilli Green KG,45.0,50.0,48.0,2018-05-19
16,Clive Green KG,90.0,100.0,95.0,2018-05-19
17,Coriander Green KG,100.0,110.0,105.0,2018-05-19
18,Cow pea(Long) KG,40.0,45.0,43.0,2018-05-19
19,Cress Leaf KG,90.0,95.0,93.0,2018-05-19
20,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-19
21,Fennel Leaf KG,90.0,95.0,93.0,2018-05-19
22,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-19
23,Fish Fresh KG,235.0,240.0,238.0,2018-05-19
24,French Bean(Local) KG,40.0,45.0,43.0,2018-05-19
25,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-19
26,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-19
27,Garlic Green KG,60.0,70.0,65.0,2018-05-19
28,Ginger KG,85.0,90.0,88.0,2018-05-19
29,Grapes(Green) KG,220.0,230.0,225.0,2018-05-19
30,Gundruk KG,150.0,160.0,155.0,2018-05-19
31,Jack Fruit KG,40.0,50.0,45.0,2018-05-19
32,Knolkhol KG,50.0,60.0,55.0,2018-05-19
33,Lettuce KG,90.0,95.0,93.0,2018-05-19
34,Lime KG,150.0,200.0,175.0,2018-05-19
35,Mango(Maldah) KG,120.0,130.0,125.0,2018-05-19
36,Mint KG,140.0,150.0,145.0,2018-05-19
37,Mushroom(Kanya) KG,170.0,180.0,175.0,2018-05-19
38,Mustard Leaf KG,50.0,60.0,55.0,2018-05-19
39,Neuro KG,90.0,95.0,93.0,2018-05-19
40,Okara KG,35.0,40.0,38.0,2018-05-19
41,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-19
42,Onion Green KG,70.0,80.0,75.0,2018-05-19
43,Papaya(Nepali) KG,100.0,110.0,105.0,2018-05-19
44,Parseley KG,140.0,150.0,145.0,2018-05-19
45,Pear(Local) KG,150.0,160.0,155.0,2018-05-19
46,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-19
47,Pointed Gourd(Local) KG,40.0,45.0,43.0,2018-05-19
48,Pomegranate KG,270.0,280.0,275.0,2018-05-19
49,Potato Red KG,28.0,30.0,29.0,2018-05-19
50,Potato White KG,25.0,28.0,27.0,2018-05-19
51,Pumpkin KG,25.0,30.0,28.0,2018-05-19
52,Raddish White(Local) KG,25.0,28.0,26.0,2018-05-19
53,Red Cabbbage KG,40.0,50.0,45.0,2018-05-19
54,Smooth Gourd KG,45.0,50.0,48.0,2018-05-19
55,Snake Gourd KG,35.0,40.0,38.0,2018-05-19
56,Spinach Leaf KG,90.0,95.0,93.0,2018-05-19
57,Squash(Long) KG,18.0,20.0,19.0,2018-05-19
58,Sugarbeet KG,50.0,60.0,55.0,2018-05-19
59,Sweet Orange KG,150.0,160.0,155.0,2018-05-19
60,Tamarind KG,140.0,150.0,145.0,2018-05-19
61,Tofu KG,60.0,70.0,65.0,2018-05-19
62,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-05-19
63,Tomato Small(Local) KG,20.0,25.0,23.0,2018-05-19
64,Turnip A KG,90.0,95.0,93.0,2018-05-19
65,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-19
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-20
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-20
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-20
3,Bitter Gourd KG,40.0,45.0,42.0,2018-05-20
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-20
5,Brd Leaf Mustard KG,50.0,60.0,55.0,2018-05-20
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-20
7,Brinjal Round KG,35.0,40.0,38.0,2018-05-20
8,Cabbage(Local) KG,25.0,30.0,28.0,2018-05-20
9,Capsicum KG,35.0,40.0,38.0,2018-05-20
10,Carrot(Local) KG,50.0,55.0,52.0,2018-05-20
11,Cauli Local KG,25.0,30.0,28.0,2018-05-20
12,Celery KG,140.0,150.0,145.0,2018-05-20
13,Chilli Dry KG,190.0,200.0,195.0,2018-05-20
14,Chilli Green KG,45.0,50.0,48.0,2018-05-20
15,Clive Green KG,90.0,100.0,95.0,2018-05-20
16,Coriander Green KG,120.0,130.0,125.0,2018-05-20
17,Cow pea(Long) KG,55.0,60.0,58.0,2018-05-20
18,Cress Leaf KG,90.0,95.0,93.0,2018-05-20
19,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-20
20,Fennel Leaf KG,90.0,95.0,93.0,2018-05-20
21,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-20
22,Fish Fresh KG,235.0,240.0,238.0,2018-05-20
23,French Bean(Local) KG,45.0,50.0,48.0,2018-05-20
24,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-20
25,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-20
26,Garlic Green KG,70.0,80.0,75.0,2018-05-20
27,Ginger KG,85.0,90.0,88.0,2018-05-20
28,Grapes(Green) KG,220.0,230.0,225.0,2018-05-20
29,Gundruk KG,150.0,160.0,155.0,2018-05-20
30,Jack Fruit KG,40.0,50.0,45.0,2018-05-20
31,Knolkhol KG,50.0,60.0,55.0,2018-05-20
32,Lettuce KG,90.0,95.0,93.0,2018-05-20
33,Lime KG,150.0,200.0,175.0,2018-05-20
34,Mango(Maldah) KG,120.0,130.0,125.0,2018-05-20
35,Mint KG,140.0,150.0,145.0,2018-05-20
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2018-05-20
37,Mustard Leaf KG,50.0,60.0,55.0,2018-05-20
38,Neuro KG,90.0,95.0,93.0,2018-05-20
39,Okara KG,35.0,40.0,38.0,2018-05-20
40,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-20
41,Onion Green KG,70.0,80.0,75.0,2018-05-20
42,Papaya(Nepali) KG,90.0,100.0,95.0,2018-05-20
43,Parseley KG,140.0,150.0,145.0,2018-05-20
44,Pear(Local) KG,150.0,160.0,155.0,2018-05-20
45,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-20
46,Pointed Gourd(Local) KG,35.0,40.0,38.0,2018-05-20
47,Pomegranate KG,270.0,280.0,275.0,2018-05-20
48,Potato Red KG,28.0,30.0,29.0,2018-05-20
49,Potato White KG,25.0,28.0,26.0,2018-05-20
50,Pumpkin KG,25.0,30.0,28.0,2018-05-20
51,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-20
52,Red Cabbbage KG,40.0,50.0,45.0,2018-05-20
53,Smooth Gourd KG,50.0,55.0,52.0,2018-05-20
54,Snake Gourd KG,35.0,40.0,38.0,2018-05-20
55,Spinach Leaf KG,90.0,95.0,93.0,2018-05-20
56,Squash(Long) KG,15.0,20.0,18.0,2018-05-20
57,Sugarbeet KG,50.0,60.0,55.0,2018-05-20
58,Sweet Orange KG,150.0,160.0,155.0,2018-05-20
59,Tamarind KG,140.0,150.0,145.0,2018-05-20
60,Tofu KG,60.0,70.0,65.0,2018-05-20
61,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-05-20
62,Tomato Small(Local) KG,25.0,30.0,28.0,2018-05-20
63,Turnip A KG,90.0,95.0,93.0,2018-05-20
64,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-20
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-21
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-21
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-21
3,Bitter Gourd KG,35.0,40.0,38.0,2018-05-21
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-21
5,Brd Leaf Mustard KG,50.0,60.0,55.0,2018-05-21
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-21
7,Brinjal Round KG,35.0,40.0,38.0,2018-05-21
8,Cabbage(Local) KG,25.0,28.0,26.0,2018-05-21
9,Capsicum KG,30.0,35.0,33.0,2018-05-21
10,Carrot(Local) KG,55.0,60.0,58.0,2018-05-21
11,Cauli Local KG,25.0,30.0,28.0,2018-05-21
12,Celery KG,140.0,150.0,145.0,2018-05-21
13,Chilli Dry KG,190.0,200.0,195.0,2018-05-21
14,Chilli Green KG,45.0,50.0,48.0,2018-05-21
15,Clive Green KG,90.0,100.0,95.0,2018-05-21
16,Coriander Green KG,90.0,100.0,95.0,2018-05-21
17,Cow pea(Long) KG,50.0,55.0,52.0,2018-05-21
18,Cress Leaf KG,90.0,95.0,93.0,2018-05-21
19,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-21
20,Fennel Leaf KG,90.0,95.0,93.0,2018-05-21
21,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-21
22,Fish Fresh KG,235.0,240.0,238.0,2018-05-21
23,French Bean(Local) KG,45.0,50.0,48.0,2018-05-21
24,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-21
25,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-21
26,Garlic Green KG,70.0,80.0,75.0,2018-05-21
27,Ginger KG,85.0,90.0,88.0,2018-05-21
28,Grapes(Green) KG,220.0,230.0,225.0,2018-05-21
29,Gundruk KG,150.0,160.0,155.0,2018-05-21
30,Jack Fruit KG,40.0,50.0,45.0,2018-05-21
31,Knolkhol KG,50.0,60.0,55.0,2018-05-21
32,Lettuce KG,90.0,95.0,93.0,2018-05-21
33,Lime KG,150.0,200.0,175.0,2018-05-21
34,Mango(Maldah) KG,120.0,130.0,125.0,2018-05-21
35,Mint KG,140.0,150.0,145.0,2018-05-21
36,Mushroom(Kanya) KG,160.0,170.0,165.0,2018-05-21
37,Mustard Leaf KG,50.0,60.0,55.0,2018-05-21
38,Neuro KG,90.0,95.0,93.0,2018-05-21
39,Okara KG,35.0,40.0,38.0,2018-05-21
40,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-21
41,Onion Green KG,70.0,80.0,75.0,2018-05-21
42,Papaya(Nepali) KG,100.0,110.0,105.0,2018-05-21
43,Parseley KG,140.0,150.0,145.0,2018-05-21
44,Pear(Local) KG,150.0,160.0,155.0,2018-05-21
45,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-21
46,Pointed Gourd(Local) KG,35.0,40.0,38.0,2018-05-21
47,Pomegranate KG,270.0,280.0,275.0,2018-05-21
48,Potato Red KG,28.0,30.0,29.0,2018-05-21
49,Potato White KG,25.0,28.0,26.0,2018-05-21
50,Pumpkin KG,25.0,30.0,28.0,2018-05-21
51,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-21
52,Red Cabbbage KG,40.0,50.0,45.0,2018-05-21
53,Smooth Gourd KG,50.0,55.0,52.0,2018-05-21
54,Snake Gourd KG,30.0,35.0,33.0,2018-05-21
55,Spinach Leaf KG,90.0,95.0,93.0,2018-05-21
56,Squash(Long) KG,18.0,20.0,19.0,2018-05-21
57,Sugarbeet KG,50.0,60.0,55.0,2018-05-21
58,Sweet Orange KG,150.0,160.0,155.0,2018-05-21
59,Tamarind KG,140.0,150.0,145.0,2018-05-21
60,Tofu KG,60.0,70.0,65.0,2018-05-21
61,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-05-21
62,Tomato Small(Local) KG,25.0,30.0,28.0,2018-05-21
63,Turnip A KG,60.0,70.0,65.0,2018-05-21
64,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-21
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-22
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-22
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-22
3,Bitter Gourd KG,35.0,40.0,38.0,2018-05-22
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-22
5,Brd Leaf Mustard KG,50.0,60.0,55.0,2018-05-22
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-22
7,Cabbage(Local) KG,25.0,30.0,28.0,2018-05-22
8,Capsicum KG,30.0,40.0,35.0,2018-05-22
9,Carrot(Local) KG,50.0,55.0,52.0,2018-05-22
10,Cauli Local KG,25.0,30.0,28.0,2018-05-22
11,Celery KG,140.0,150.0,145.0,2018-05-22
12,Chilli Dry KG,190.0,200.0,195.0,2018-05-22
13,Chilli Green KG,75.0,80.0,78.0,2018-05-22
14,Clive Green KG,90.0,100.0,95.0,2018-05-22
15,Coriander Green KG,90.0,100.0,95.0,2018-05-22
16,Cow pea(Long) KG,45.0,50.0,48.0,2018-05-22
17,Cress Leaf KG,90.0,95.0,93.0,2018-05-22
18,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-22
19,Fennel Leaf KG,90.0,95.0,93.0,2018-05-22
20,Fenugreek Leaf KG,90.0,95.0,93.0,2018-05-22
21,Fish Fresh KG,235.0,240.0,238.0,2018-05-22
22,French Bean(Local) KG,45.0,50.0,48.0,2018-05-22
23,Garlic Dry Chinese KG,120.0,130.0,124.0,2018-05-22
24,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-22
25,Garlic Green KG,60.0,70.0,65.0,2018-05-22
26,Ginger KG,95.0,100.0,98.0,2018-05-22
27,Grapes(Green) KG,220.0,230.0,225.0,2018-05-22
28,Gundruk KG,150.0,160.0,155.0,2018-05-22
29,Jack Fruit KG,40.0,50.0,45.0,2018-05-22
30,Knolkhol KG,50.0,60.0,55.0,2018-05-22
31,Lettuce KG,90.0,95.0,93.0,2018-05-22
32,Lime KG,150.0,200.0,175.0,2018-05-22
33,Mango(Maldah) KG,120.0,130.0,125.0,2018-05-22
34,Mint KG,140.0,150.0,145.0,2018-05-22
35,Mushroom(Kanya) KG,150.0,160.0,155.0,2018-05-22
36,Mustard Leaf KG,50.0,60.0,55.0,2018-05-22
37,Neuro KG,90.0,95.0,93.0,2018-05-22
38,Okara KG,35.0,40.0,38.0,2018-05-22
39,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-22
40,Onion Green KG,70.0,80.0,75.0,2018-05-22
41,Papaya(Nepali) KG,90.0,100.0,95.0,2018-05-22
42,Parseley KG,140.0,150.0,145.0,2018-05-22
43,Pear(Local) KG,150.0,160.0,155.0,2018-05-22
44,Pineapple 1 Pc,100.0,110.0,105.0,2018-05-22
45,Pointed Gourd(Local) KG,45.0,50.0,48.0,2018-05-22
46,Pomegranate KG,270.0,280.0,275.0,2018-05-22
47,Potato Red KG,28.0,30.0,29.0,2018-05-22
48,Potato White KG,25.0,27.0,26.0,2018-05-22
49,Pumpkin KG,25.0,30.0,28.0,2018-05-22
50,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-22
51,Red Cabbbage KG,40.0,50.0,45.0,2018-05-22
52,Smooth Gourd KG,50.0,55.0,52.0,2018-05-22
53,Snake Gourd KG,35.0,40.0,38.0,2018-05-22
54,Spinach Leaf KG,90.0,95.0,93.0,2018-05-22
55,Squash(Long) KG,18.0,20.0,19.0,2018-05-22
56,Sugarbeet KG,70.0,80.0,75.0,2018-05-22
57,Sweet Orange KG,150.0,160.0,155.0,2018-05-22
58,Tamarind KG,140.0,150.0,145.0,2018-05-22
59,Tofu KG,60.0,70.0,65.0,2018-05-22
60,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-05-22
61,Tomato Small(Local) KG,25.0,30.0,28.0,2018-05-22
62,Turnip A KG,70.0,80.0,75.0,2018-05-22
63,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-22
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-23
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-23
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-23
3,Bitter Gourd KG,45.0,50.0,48.0,2018-05-23
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-23
5,Brd Leaf Mustard KG,50.0,60.0,55.0,2018-05-23
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-23
7,Cabbage(Local) KG,25.0,30.0,28.0,2018-05-23
8,Capsicum KG,30.0,35.0,32.0,2018-05-23
9,Carrot(Local) KG,50.0,55.0,52.0,2018-05-23
10,Cauli Local KG,28.0,33.0,30.0,2018-05-23
11,Celery KG,140.0,150.0,145.0,2018-05-23
12,Chilli Dry KG,190.0,200.0,195.0,2018-05-23
13,Chilli Green KG,75.0,80.0,78.0,2018-05-23
14,Clive Green KG,90.0,100.0,95.0,2018-05-23
15,Coriander Green KG,90.0,100.0,95.0,2018-05-23
16,Cow pea(Long) KG,45.0,50.0,48.0,2018-05-23
17,Cress Leaf KG,85.0,90.0,88.0,2018-05-23
18,Cucumber(Local) KG,45.0,50.0,48.0,2018-05-23
19,Fennel Leaf KG,85.0,90.0,88.0,2018-05-23
20,Fenugreek Leaf KG,85.0,90.0,88.0,2018-05-23
21,Fish Fresh KG,235.0,240.0,238.0,2018-05-23
22,French Bean(Local) KG,45.0,50.0,48.0,2018-05-23
23,Garlic Dry Chinese KG,120.0,130.0,125.0,2018-05-23
24,Garlic Dry Nepali KG,90.0,100.0,95.0,2018-05-23
25,Garlic Green KG,70.0,80.0,75.0,2018-05-23
26,Ginger KG,95.0,100.0,98.0,2018-05-23
27,Grapes(Green) KG,220.0,230.0,225.0,2018-05-23
28,Gundruk KG,150.0,160.0,155.0,2018-05-23
29,Jack Fruit KG,40.0,50.0,45.0,2018-05-23
30,Knolkhol KG,60.0,70.0,65.0,2018-05-23
31,Lettuce KG,85.0,90.0,88.0,2018-05-23
32,Lime KG,150.0,200.0,175.0,2018-05-23
33,Mango(Maldah) KG,130.0,140.0,135.0,2018-05-23
34,Mint KG,140.0,150.0,145.0,2018-05-23
35,Mushroom(Kanya) KG,160.0,170.0,165.0,2018-05-23
36,Mustard Leaf KG,50.0,60.0,55.0,2018-05-23
37,Neuro KG,90.0,100.0,95.0,2018-05-23
38,Okara KG,25.0,30.0,28.0,2018-05-23
39,Onion Dry (Indian) KG,23.0,25.0,24.0,2018-05-23
40,Onion Green KG,70.0,80.0,75.0,2018-05-23
41,Papaya(Nepali) KG,100.0,110.0,105.0,2018-05-23
42,Parseley KG,140.0,150.0,145.0,2018-05-23
43,Pear(Local) KG,150.0,160.0,155.0,2018-05-23
44,Pineapple 1 Pc,110.0,120.0,115.0,2018-05-23
45,Pointed Gourd(Local) KG,45.0,50.0,48.0,2018-05-23
46,Pomegranate KG,270.0,280.0,275.0,2018-05-23
47,Potato Red KG,25.0,28.0,26.0,2018-05-23
48,Potato White KG,23.0,25.0,24.0,2018-05-23
49,Pumpkin KG,25.0,30.0,28.0,2018-05-23
50,Raddish White(Local) KG,25.0,30.0,28.0,2018-05-23
51,Red Cabbbage KG,40.0,50.0,45.0,2018-05-23
52,Smooth Gourd KG,50.0,55.0,52.0,2018-05-23
53,Snake Gourd KG,35.0,40.0,38.0,2018-05-23
54,Spinach Leaf KG,85.0,90.0,88.0,2018-05-23
55,Squash(Long) KG,15.0,20.0,18.0,2018-05-23
56,Sugarbeet KG,70.0,80.0,75.0,2018-05-23
57,Sweet Orange KG,150.0,160.0,155.0,2018-05-23
58,Tamarind KG,140.0,150.0,145.0,2018-05-23
59,Tofu KG,60.0,70.0,65.0,2018-05-23
60,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-05-23
61,Tomato Small(Local) KG,25.0,30.0,28.0,2018-05-23
62,Turnip A KG,60.0,70.0,65.0,2018-05-23
63,Water Melon(Green) KG,20.0,25.0,23.0,2018-05-23
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-05-24
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-05-24
2,Banana Per Dozen,90.0,100.0,95.0,2018-05-24
3,Bitter Gourd KG,40.0,45.0,42.0,2018-05-24
4,Bottle Gourd KG,35.0,40.0,38.0,2018-05-24
5,Brd Leaf Mustard KG,50.0,60.0,55.0,2018-05-24
6,Brinjal Long KG,35.0,40.0,38.0,2018-05-24
7,Brocauli KG,45.0,50.0,48.0,2018-05-24
8,Cabbage(Local) KG,25.0,28.0,26.0,2018-05-24
9,Capsicum KG,35.0,40.0,38.0,2018-05-24
10,Carrot(Local) KG,50.0,55.0,52.0,2018-05-24
11,Cauli Local KG,30.0,35.0,33.0,2018-05-24
12,Celery KG,140.0,150.0,145.0,2018-05-24
13,Chilli Dry KG,190.0,200.0,195.0,2018-05-24
